"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"009450","경동나비엔",46800.0,11.56,"","3분기 실적 호조에 급등","2017-11-06"
"108320","실리콘웍스",50400.0,10.77,"","3분기 실적 호조에 급등","2017-11-06"
"039830","오로라",9500.0,10.08,"","3분기 실적 호조에 급등","2017-11-06"
"192080","더블유게임즈",56900.0,9.85,"","소셜 카지노 성수기 기대감에 급등","2017-11-06"
"049180","셀루메드",9320.0,29.99,1.0,"필러용 고분자 복합체 관련 특허 취득에 상한가","2017-11-07"
"950160","티슈진",55500.0,29.98,1.0,"인보사 출시를 앞두고 상장 이틀만에 상한가","2017-11-07"
"060590","씨티씨바이오",9230.0,18.33,"","내년 흑자전환 기대감에 급등","2017-11-07"
"109610","에스와이패널",7150.0,10.17,"","베트남 태양광발전 사업 기대감 지속에 급등","2017-11-07"
"194510","파티게임즈",11750.0,9.81,"","신작 기대감에 급등","2017-11-07"
"196300","애니젠",30150.0,9.04,"","펩타이드 제조기술 모멘텀 지속에 급등","2017-11-07"
"203690","프로스테믹스",5440.0,29.83,1.0,"탈모개선 효과 확인 논문 발표 소식에 상한가","2017-11-08"
"127120","디엔에이링크",6140.0,29.81,1.0,"항암제 관련 美 글로벌 제약사와 계약 체결 소식에 상한가","2017-11-08"
"029960","코엔텍",5420.0,21.93,"","최대주주 공개매수 소식에 급등","2017-11-08"
"058820","CMG제약",5790.0,16.03,"","표적항암신약 美 임상 허가 신청 계획 모멘텀 지속에 급등","2017-11-08"
"265560","영화테크",23350.0,15.88,"","中 전기차 시장 기대감 부각에 급등","2017-11-08"
"182400","에이티젠",44600.0,14.8,"","관계사 엔케이맥스, 日전문병원과 면역항암제 공급 계약 소식에 급등","2017-11-08"
"055490","테이팩스",29200.0,14.29,"","2차전지주 강세 속 급등","2017-11-08"
"068240","다원시스",12400.0,13.24,"","자회사, 차세대 암치료기 개발 소식에 급등","2017-11-08"
"001820","삼화콘덴서",25250.0,12.47,"","차량용 고용량 MLCC 원천소재 개발 소식에 급등","2017-11-08"
"036630","세종텔레콤",652.0,12.22,"","통신비 정책 협의회 출범 소식에 일부 제4이동통신주 상승 속 급등","2017-11-08"
"255440","야스",26500.0,10.19,"","주고객사의 대형 OLED 투자에 따른 수혜 기대감 지속에 급등","2017-11-08"
"121800","비덴트",8920.0,9.31,"","대표이사 변경 소식에 급등","2017-11-08"
"086890","이수앱지스",8030.0,29.94,1.0,"면역항암제 바이오시밀러 생산 마무리 단계 진입 소식에 상한가","2017-11-09"
"036180","영인프런티어",4950.0,23.75,"","신약 개발 기대감에 급등","2017-11-09"
"082850","우리이티아이",1450.0,16.94,"","PCB(FPCB 등) 관련주 상승 속 급등","2017-11-09"
"019170","신풍제약",7570.0,15.57,"","제약업체 관련주 상승 속 급등","2017-11-09"
"020150","일진머티리얼즈",38150.0,14.39,"","2차전지주 상승 및 1,584.40억원 규모 신규시설 투자 모멘텀 지속에 급등","2017-11-09"
"123750","알톤스포츠",3700.0,12.46,"","자전거 관련주 강세 속 급등","2017-11-09"
"049950","미래컴퍼니",64700.0,11.55,"","3분기 실적 호조 모멘텀 지속에 급등","2017-11-09"
"060280","큐렉소",13000.0,10.17,"","의료기기주 강세 속 급등","2017-11-09"
"007460","나라케이아이씨",3090.0,29.83,1.0,"최대주주 변경 기대감 및 대규모 자금조달 소식에 상한가","2017-11-10"
"183190","아세아시멘트",118000.0,29.67,1.0,"한라시멘트 인수 우선협상대상자 선정 소식에 급등","2017-11-10"
"068760","셀트리온제약",40650.0,27.43,"","셀트리온그룹주 강세 속 급등","2017-11-10"
"192410","감마누",6980.0,20.14,"","한·중 관계 개선에 따른 중국인 관광객 증가 기대감 부각에 급등","2017-11-10"
"078150","HB테크놀러지",5010.0,12.08,"","OLED주 강세 속 급등","2017-11-10"
"140670","알에스오토메이션",14400.0,10.77,"","4차산업 수혜주 상승 속 급등","2017-11-10"
"155650","와이엠씨",25600.0,10.34,"","OLED주 강세 속 급등","2017-11-10"
"272290","이녹스첨단소재",79200.0,10.15,"","OLED주 강세 속 급등","2017-11-10"
"052710","아모텍",45900.0,9.94,"","자동차 전장부품 확대 기대감 지속에 급등","2017-11-10"
"013520","화승알앤에이",2740.0,9.6,"","현대모비스와 블록딜 모멘텀 지속에 급등","2017-11-10"
"900040","차이나그레이트",1085.0,9.6,"","국내 상장 중국기업 관련주 상승 속 급등","2017-11-10"
"002210","동성제약",4490.0,9.25,"","항암 신약 개발 기대감에 급등","2017-11-10"
"079160","CJ CGV",73600.0,9.2,"","3분기 실적 컨센서스 부합 및 4분기 실적 개선 기대감에 급등","2017-11-10"
"056190","에스에프에이",43600.0,9.0,"","OLED주 강세 속 급등","2017-11-10"
"007460","나라케이아이씨",4015.0,29.94,2.0,"최대주주 변경 기대감 및 대규모 자금조달 모멘텀 지속에 이틀째 상한가","2017-11-13"
"015020","이스타코",1040.0,30.0,1.0,"3분기 흑자전환에 상한가","2017-11-13"
"052190","이에스에이",3500.0,29.87,1.0,"中 중앙정부 기관과 콘텐츠 사업 MOU 체결 소식에 상한가","2017-11-13"
"068760","셀트리온제약",52000.0,27.92,"","셀트리온그룹주 강세 속 급등","2017-11-13"
"054780","키이스트",2545.0,21.77,"","사드 해빙 모드 및 광군제 특수 효과에 중국 소비 관련주 상승 속 급등","2017-11-13"
"023910","대한약품",41550.0,14.94,"","3분기 호실적에 급등","2017-11-13"
"243070","휴온스",77800.0,12.75,"","3분기 실적 호조에 급등","2017-11-13"
"121800","비덴트",10550.0,12.23,"","대표이사 변경 모멘텀 지속에 급등","2017-11-13"
"048550","SM C&C",3160.0,10.88,"","사드 해빙 모드 및 광군제 특수 효과에 중국 소비 관련주 상승 속 급등","2017-11-13"
"091990","셀트리온헬스케어",67000.0,10.2,"","셀트리온그룹주 강세 속 급등","2017-11-13"
"160550","NEW",8850.0,9.67,"","사드 해빙 모드 및 광군제 특수 효과에 중국 소비 관련주 상승 속 급등","2017-11-13"
"036420","제이콘텐트리",4890.0,9.64,"","사드 해빙 모드 및 광군제 특수 효과에 중국 소비 관련주 상승 속 급등","2017-11-13"
"052260","SK바이오랜드",21200.0,9.28,"","사드 해빙 모드 및 광군제 특수 효과에 중국 소비 관련주 상승 속 급등","2017-11-13"
"039200","오스코텍",9810.0,9.24,"","치아 치료 관련주 강세 속 급등","2017-11-13"
"145720","덴티움",62400.0,9.09,"","치아 치료 관련주 강세 속 급등","2017-11-13"
"007460","나라케이아이씨",5210.0,29.76,3.0,"최대주주 변경 기대감 및 대규모 자금조달 모멘텀 지속에 사흘째 상한가","2017-11-14"
"002210","동성제약",5750.0,29.94,1.0,"항암 신약 개발 기대감 지속 및 광역학치료(PDT) 기술 부각에 상한가","2017-11-14"
"028300","에이치엘비",35850.0,29.89,1.0,"자회사 LSKB 표적항암제 '아파티닙' 가치 부각에 상한가","2017-11-14"
"156100","엘앤케이바이오",11000.0,24.58,"","3분기 호실적에 급등","2017-11-14"
"000520","삼일제약",9990.0,19.64,"","지방간치료제 내년 초 임상2상 기대감에 급등","2017-11-14"
"011500","한농화성",4745.0,18.18,"","3분기 호실적에 급등","2017-11-14"
"067630","에이치엘비생명과학",8430.0,16.92,"","에이치엘비 자회사 LSKB 표적항암제 '아파티닙' 가치 부각에 상한가","2017-11-14"
"007390","네이처셀",9640.0,12.75,"","조인트스템 기대감 지속에 급등","2017-11-14"
"214370","케어젠",89700.0,12.41,"","3분기 호실적 기록 및 내년 4월 신공장 모멘텀에 급등","2017-11-14"
"041830","인바디",39250.0,12.3,"","본격 외형성장 국면 진입 분석에 급등","2017-11-14"
"039200","오스코텍",11000.0,12.13,"","다수의 R&D 모멘텀 기대감에 급등","2017-11-14"
"215360","우리산업",36800.0,11.35,"","3분기 사상 최대 매출 달성에 급등","2017-11-14"
"215600","신라젠",89400.0,10.92,"","MSCI지수 편입 소식에 급등","2017-11-14"
"084110","휴온스글로벌",54000.0,10.2,"","3분기 호실적 모멘텀 지속에 급등","2017-11-14"
"093050","LF",28750.0,9.73,"","실적 개선 분석에 급등","2017-11-14"
"010170","대한광통신",3795.0,9.37,"","내년 호실적 지속 전망에 급등","2017-11-14"
"092040","아미코젠",53500.0,9.3,"","자회사 아미코젠바이오팜유한회사 실적 개선 소식에 급등","2017-11-14"
"007460","나라케이아이씨",6770.0,29.94,4.0,"최대주주 변경 기대감 및 대규모 자금조달 모멘텀 지속에 나흘째 상한가","2017-11-15"
"054540","삼영엠텍",4990.0,29.95,1.0,"경북 포항시 북구 지진 발생 소식에 재난/안전(지진 등) 관련주 상승 속 상한가","2017-11-15"
"101670","코리아에스이",2280.0,29.91,1.0,"경북 포항시 북구 지진 발생 소식에 재난/안전(지진 등) 관련주 상승 속 상한가","2017-11-15"
"180400","엠지메드",37400.0,29.86,1.0,"명지병원과 시너지 본격화 기대감에 상한가","2017-11-15"
"140520","대창스틸",5300.0,26.49,"","경북 포항시 북구 지진 발생 소식에 재난/안전(지진 등) 관련주 상승 속 급등","2017-11-15"
"008930","한미사이언스",118500.0,21.41,"","제약업체 강세 속 급등","2017-11-15"
"068760","셀트리온제약",59700.0,16.83,"","셀트리온 그룹주 급등","2017-11-15"
"119500","포메탈",4210.0,14.71,"","경북 포항시 북구 지진 발생 소식에 관련주로 부각되며 급등","2017-11-15"
"033540","파라텍",5470.0,14.2,"","경북 포항시 북구 지진 발생 소식에 재난/안전(지진 등) 관련주 상승 속 급등","2017-11-15"
"004130","대덕GDS",24700.0,13.3,"","3분기 실적 호조에 급등","2017-11-15"
"091990","셀트리온헬스케어",76900.0,12.43,"","셀트리온 그룹주 급등","2017-11-15"
"035900","JYP Ent.",11800.0,11.85,"","최대 실적 지속 분석에 급등","2017-11-15"
"008290","원풍물산",3890.0,11.78,"","美 투자사 남용방지형 마약성 진통제 개발 소식에 급등","2017-11-15"
"016610","동부증권",3960.0,11.08,"","증시 강세에 증권주 상승 속 급등","2017-11-15"
"083790","크리스탈",20500.0,10.81,"","3분기 흑자전환에 급등","2017-11-15"
"028100","동아지질",14000.0,10.67,"","경북 포항시 북구 지진 발생 소식에 재난/안전(지진 등) 관련주 상승 속 급등","2017-11-15"
"007460","나라케이아이씨",8800.0,29.99,5.0,"최대주주 변경 기대감 및 대규모 자금조달 모멘텀 지속에 닷새째 상한가","2017-11-16"
"011320","유니크",5770.0,29.95,1.0,"현대차 내년 신형 수소차 공개 소식에 수소차 관련주 상승 속 상한가","2017-11-16"
"049180","셀루메드",12400.0,29.84,1.0,"줄기세포 치료제 BMP4 복합체 생산 확대 소식에 상한가","2017-11-16"
"001820","삼화콘덴서",39000.0,29.78,"","美 GM 전기차 플랫폼 출시 및 확대 계획 등으로 전기차 관련주 상승 속 급등","2017-11-16"
"023900","풍국주정",17200.0,25.55,"","현대차 내년 신형 수소차 공개 소식에 수소차 관련주 상승 속 급등","2017-11-16"
"078130","국일제지",999.0,23.64,"","현대차 내년 신형 수소차 공개 소식에 수소차 관련주 상승 속 급등","2017-11-16"
"251370","와이엠티",59400.0,21.35,"","3분기 실적 호조 모멘텀 지속에 급등","2017-11-16"
"043090","팜스웰바이오",4565.0,18.57,"","관계사 큐브바이오 소변암 진단키트 상용화 기대감 지속에 급등","2017-11-16"
"091120","이엠텍",18100.0,17.92,"","KT&G 궐련형 전자담배 릴 사전예약 완판 소식에 급등","2017-11-16"
"091580","상신이디피",5580.0,17.47,"","美 GM 전기차 플랫폼 출시 및 확대 계획 등으로 2차전지/전기차 관련주 상승 속 급등","2017-11-16"
"200230","텔콘",8680.0,15.89,"","비보존 지분 추가 취득 모멘텀 지속에 급등","2017-11-16"
"134780","화진",7410.0,15.42,"","무상증자 권리락 효과 및 현대차 내년 신형 수소차 공개 소식에 수소차 관련주 상승 속 급등","2017-11-16"
"036000","예림당",11300.0,14.14,"","3분기 최대 실적 달성 및 내년 실적 호조 지속 전망에 급등","2017-11-16"
"009470","삼화전기",11200.0,13.71,"","콘덴서 섹터 강세 속 급등","2017-11-16"
"196450","텔루스",2250.0,13.35,"","3분기 영업이익 흑자전환 모멘텀 지속에 급등","2017-11-16"
"052190","이에스에이",3400.0,13.33,"","3분기 실적 호조에 급등","2017-11-16"
"080470","성창오토텍",8080.0,12.07,"","美 GM 전기차 플랫폼 출시 및 확대 계획 등으로 전기차 관련주 상승 속 급등","2017-11-16"
"068400","AJ렌터카",17450.0,11.5,"","B2B 렌탈시장 높은 성장세 지속 분석에 급등","2017-11-16"
"144620","코오롱머티리얼",2970.0,11.44,"","현대차 내년 신형 수소차 공개 소식에 수소차 관련주 상승 속 급등","2017-11-16"
"003670","포스코켐텍",37750.0,11.36,"","美 GM 전기차 플랫폼 출시 및 확대 계획 등으로 2차전지 관련주 상승 속 급등","2017-11-16"
"037370","EG",12050.0,11.06,"","현대차 내년 신형 수소차 공개 소식에 수소차 관련주 상승 속 급등","2017-11-16"
"082270","젬백스",16300.0,10.88,"","GV1001 줄기세포 추적·세포 보호 효과 확인 소식에 급등","2017-11-16"
"041190","우리기술투자",1940.0,10.54,"","창투사 관련주 강세 속 급등","2017-11-16"
"086520","에코프로",36000.0,10.26,"","美 GM 전기차 플랫폼 출시 및 확대 계획 등으로 2차전지 관련주 상승 속 급등","2017-11-16"
"005110","한창",1695.0,10.06,"","경북 포항시 북구 지진 발생 모멘텀 지속에 일부 재난/안전(지진 등) 관련주 상승 속 급등","2017-11-16"
"048870","시너지이노베이션",2905.0,10.04,"","3분기 실적 호조 모멘텀 지속에 급등","2017-11-16"
"007630","암니스",2730.0,30.0,1.0,"최대주주 등 대상 100억원 규모 3자배정 유상증자 결정에 상한가","2017-11-17"
"007390","네이처셀",12650.0,24.02,"","조인트스템 기대감 지속에 급등","2017-11-17"
"084650","랩지노믹스",11150.0,21.99,"","유전자 암치료 진단검사 공급계약 소식에 급등","2017-11-17"
"200230","텔콘",10350.0,19.24,"","비보존 지분 추가 취득 모멘텀 지속에 급등","2017-11-17"
"005390","신성통상",1285.0,17.89,"","평창 롱패딩 인기 지속에 급등","2017-11-17"
"009320","대우부품",2650.0,17.52,"","현대차 내년 신형 수소차 공개 모멘텀 지속에 일부 수소차 관련주 상승 속 급등","2017-11-17"
"158310","인터불스",8010.0,15.75,"","PCB(FPCB 등) 관련주 강세 속 급등","2017-11-17"
"067630","에이치엘비생명과학",9220.0,13.41,"","에이치엘비 자회사 LSKB 표적항암제 '아파티닙' 기대감 지속에 급등","2017-11-17"
"037370","EG",13550.0,12.45,"","현대차 내년 신형 수소차 공개 모멘텀 지속에 일부 수소차 관련주 상승 속 급등","2017-11-17"
"043200","파루",4845.0,12.15,"","삼성-볼보 전기트럭 개발 논의 소식에 급등","2017-11-17"
"156100","엘앤케이바이오",12200.0,11.93,"","3분기 호실적 모멘텀 지속에 급등","2017-11-17"
"020560","아시아나항공",4840.0,11.26,"","국제 유가 하락 및 원화 강세에 항공주 상승 속 급등","2017-11-17"
"082270","젬백스",17900.0,9.82,"","GV1001 줄기세포 추적·세포 보호 효과 확인 모멘텀 지속에 급등","2017-11-17"
"083790","크리스탈",24300.0,9.71,"","3분기 흑자전환 모멘텀 지속에 급등","2017-11-17"
"175140","인포마크",21800.0,9.27,"","日 라인과 350.23억원 규모 스마트 스피커 공급계약 체결 모멘텀 지속에 급등","2017-11-17"
"215600","신라젠",127400.0,30.0,1.0,"펙사벡 기대감 지속에 상한가","2017-11-20"
"007460","나라케이아이씨",11400.0,29.55,1.0,"최대주주 변경 기대감 및 대규모 자금조달 모멘텀 지속에 거래재개 첫날 상한가","2017-11-20"
"065060","지엔코",3520.0,16.94,"","전기차 사업 기대감에 급등","2017-11-20"
"005980","성지건설",830.0,16.41,"","세계 최초 천연물 항암 주사제 개발사 투자 부각에 급등","2017-11-20"
"042520","한스바이오메드",21050.0,16.3,"","당해 사업연도 호실적에 급등","2017-11-20"
"007630","암니스",3150.0,15.38,"","최대주주 등 대상 100억원 규모 3자배정 유상증자 모멘텀 지속에 이틀째 급등","2017-11-20"
"019570","제미니투자",864.0,13.68,"","창투사 관련주 상승 속 급등","2017-11-20"
"067630","에이치엘비생명과학",10400.0,12.8,"","라이프리버, 세계 최초 인공간 희귀약품 시판 허가 기대감에 급등","2017-11-20"
"205470","휴마시스",2435.0,12.73,"","브라질 보건부 위생감시국 승인 모멘텀 지속에 급등","2017-11-20"
"007390","네이처셀",14250.0,12.65,"","정부의 치매국가책임제 지원방안 마련 기대감에 치매 관련주 상승 속 급등","2017-11-20"
"001360","삼성제약",4620.0,12.27,"","GV1001 신장암 치료제 기대감에 급등","2017-11-20"
"027390","한화갤러리아타임월드",37750.0,11.85,"","유커 한국관광 재개 기대감에 면세점 관련주 상승 속 급등","2017-11-20"
"036180","영인프런티어",5290.0,11.02,"","삼성바이오에피스, 세계 최초 항암 바이오시밀러 유럽 판매 소식에 급등","2017-11-20"
"091090","세원셀론텍",3055.0,10.89,"","세포치료제 개발 및 생산시스템 부각에 급등","2017-11-20"
"065650","메디프론",6060.0,10.38,"","정부의 치매국가책임제 지원방안 마련 기대감에 치매 관련주 상승 속 급등","2017-11-20"
"038290","마크로젠",31800.0,10.23,"","고성장 및 외형 확대 전망에 급등","2017-11-20"
"144510","녹십자랩셀",42050.0,29.98,1.0,"면역항암제 가치 부각에 상한가","2017-11-21"
"001360","삼성제약",6000.0,29.87,1.0,"GV1001 신장암 치료제 기대감 지속에 상한가","2017-11-21"
"095190","이엠코리아",3500.0,29.87,1.0,"자회사, 물에서 고효율 수소생산 기술 이전 부각에 상한가","2017-11-21"
"011320","유니크",7530.0,22.84,"","수소차 관련주 강세 속 급등","2017-11-21"
"031390","녹십자셀",53300.0,21.55,"","녹십자그룹주 강세 속 급등","2017-11-21"
"002760","보락",1390.0,21.4,"","텍솔 항암제 원료 공급 및 의약품 원료 공장 건설 추진 사실 부각에 급등","2017-11-21"
"004000","롯데정밀화학",59000.0,20.41,"","실적 개선 기대감에 급등","2017-11-21"
"078600","대주전자재료",13600.0,16.74,"","2차전지용 설비투자 검토 소식에 급등","2017-11-21"
"950160","티슈진",68600.0,14.72,"","인보사 기대감 지속에 급등","2017-11-21"
"049550","잉크테크",4265.0,14.19,"","대규모 구조조정에 따른 내년 흑자전환 기대감 지속에 급등","2017-11-21"
"007460","나라케이아이씨",13000.0,14.04,"","최대주주 변경 기대감 및 대규모 자금조달 모멘텀 지속에 급등","2017-11-21"
"103130","웅진에너지",9510.0,12.15,"","서울시, 태양광 보급 확대 소식에 태양광에너지 관련주 상승 속 급등","2017-11-21"
"144620","코오롱머티리얼",3665.0,12.08,"","수소차 관련주 강세 속 급등","2017-11-21"
"142280","녹십자엠에스",14550.0,11.92,"","녹십자그룹주 강세 속 급등","2017-11-21"
"121600","나노신소재",17050.0,10.0,"","서울시, 태양광 보급 확대 소식에 태양광에너지 관련주 상승 속 급등","2017-11-21"
"178920","SKC코오롱PI",43400.0,9.18,"","PI필름 가격 상승 효과 기대감 지속에 급등","2017-11-21"
"217270","넵튠",19300.0,29.97,1.0,"펍지, '배틀그라운드' 中 텐센트와 중국 서비스 계약 체결 소식에 상한가","2017-11-22"
"071670","에이테크솔루션",14200.0,25.66,"","현대모비스, 후방주행 지원 자율주행 기술 개발 소식에 자율주행차 관련주 상승 속 급등","2017-11-22"
"041140","넥슨지티",16100.0,23.85,"","게임주 강세 속 급등","2017-11-22"
"251630","브이원텍",39750.0,22.31,"","中 기업과 OLED장비 공급계약 체결에 급등","2017-11-22"
"218410","RFHIC",2500.0,21.36,"","매출처 확대 및 5G 수혜 기대감에 급등","2017-11-22"
"007630","암니스",3920.0,20.06,"","美 태양광 Project 투자금 회수 확정 및 신규사업 투자 검토 소식에 급등","2017-11-22"
"131390","피앤이솔루션",11100.0,19.61,"","SK이노베이션과 69.65억원 규모 공급계약 체결 및 2차전기/전기차 관련주 상승 속 급등","2017-11-22"
"170920","엘티씨",13100.0,18.55,"","반도체 재료/부품 관련주 상승 속 급등","2017-11-22"
"246720","아스타",12150.0,16.83,"","4분기 실적 성장 전망 모멘텀 지속에 급등","2017-11-22"
"025440","대성엘텍",2095.0,15.11,"","현대모비스, 후방주행 지원 자율주행 기술 개발 소식에 자율주행차 관련주 상승 속 급등","2017-11-22"
"160980","싸이맥스",18500.0,14.55,"","반도체 장비주 상승 속 급등","2017-11-22"
"001200","유진투자증권",3655.0,14.04,"","업황 개선 기대감에 증권주 상승 속 급등","2017-11-22"
"042700","한미반도체",12850.0,13.22,"","3분기 호실적 달성 모멘텀 지속 및 반도체장비 관련주 상승 속 급등","2017-11-22"
"003560","IHQ",3010.0,13.16,"","매각 기대감에 급등","2017-11-22"
"083450","GST",11150.0,12.97,"","반도체 장비주 상승 속 급등","2017-11-22"
"001820","삼화콘덴서",41000.0,12.33,"","전기차 시장 중장기 성장세 지속 분석에 전기차 관련주 상승 속 급등","2017-11-22"
"060280","큐렉소",14700.0,12.21,"","수술로봇 유럽 인증 임박 소식에 급등","2017-11-22"
"066970","엘앤에프",46800.0,11.96,"","전기차 시장 중장기 성장세 지속 분석에 2차전지/전기차 관련주 상승 속 급등","2017-11-22"
"078650","코렌",1545.0,11.55,"","홍채인식 '삼성패스' 글로벌 확산 소식에 급등","2017-11-22"
"087260","모바일어플라이언스",10150.0,11.17,"","현대모비스, 후방주행 지원 자율주행 기술 개발 소식에 자율주행차 관련주 상승 속 급등","2017-11-22"
"003470","유안타증권",3785.0,10.35,"","업황 개선 기대감에 증권주 상승 속 급등","2017-11-22"
"014100","보령메디앙스",13000.0,30.0,1.0,"한중 관계 개선 기대감에 출산장려정책 관련주 상승 속 상한가","2017-11-23"
"085670","뉴프렉스",5600.0,29.78,1.0,"베트남공장 및 본사 신규 시설투자 결정에 상한가","2017-11-23"
"056090","유앤아이",13200.0,20.0,"","美 FDA로부터 척추고정자치 수입품목허가 취득에 급등","2017-11-23"
"048530","인트론바이오",44100.0,17.13,"","제약/바이오 관련주 강세 속 급등","2017-11-23"
"159580","제로투세븐",5910.0,16.34,"","한중 관계 개선 기대감에 출산장려정책 관련주 상승 속 급등","2017-11-23"
"123330","제닉",13150.0,14.85,"","한중 관계 개선 기대감에 화장품 관련주 상승 속 급등","2017-11-23"
"035900","JYP Ent.",12600.0,14.55,"","한중 관계 개선 기대감 및 남자 아이돌그룹 데뷔 기대감에 급등","2017-11-23"
"041960","코미팜",45000.0,14.21,"","제약/바이오 관련주 강세 속 급등","2017-11-23"
"088290","이원컴포텍",2230.0,13.78,"","최대주주 대상 3자배정 유상증자 결정에 급등","2017-11-23"
"087010","펩트론",57400.0,13.44,"","한중 관계 개선 기대감에 화장품 관련주 상승 속 급등","2017-11-23"
"243070","휴온스",87800.0,13.44,"","자회사 건강기능식품 원료사업 진출 소식에 급등","2017-11-23"
"013990","아가방컴퍼니",7020.0,13.23,"","한중 관계 개선 기대감에 출산장려정책 관련주 상승 속 급등","2017-11-23"
"028040","스페로 글로벌",2280.0,11.76,"","9.99억원 규모 유상증자 결정에 급등","2017-11-23"
"003350","한국화장품제조",43050.0,11.67,"","한중 관계 개선 기대감에 화장품 관련주 상승 속 급등","2017-11-23"
"043090","팜스웰바이오",5840.0,11.45,"","제약/바이오 관련주 강세 속 급등","2017-11-23"
"196170","알테오젠",43300.0,11.03,"","주당 1주 배정 무상증자 결정에 급등","2017-11-23"
"083790","크리스탈",24000.0,10.85,"","제약/바이오 관련주 강세 속 급등","2017-11-23"
"042520","한스바이오메드",24200.0,10.5,"","당해 사업연도(17년10월~18년9월) 실적 기대감에 급등","2017-11-23"
"255440","야스",31450.0,10.16,"","LG디스플레이 中광저우 투자 기대감 부각에 급등","2017-11-23"
"060720","KH바텍",13150.0,9.58,"","4분기 영업이익 흑자전환 기대감 지속에 급등","2017-11-23"
"215600","신라젠",124300.0,9.52,"","펙사벡 기대감 지속에 급등","2017-11-23"
"036260","이매진아시아",2145.0,30.0,1.0,"드라마 제작 기대감 부각 속 상한가","2017-11-24"
"253450","스튜디오드래곤",71800.0,29.84,1.0,"신규 상장 첫날 상한가","2017-11-24"
"121800","비덴트",10100.0,26.73,"","가상화폐(비트코인 등) 관련주 강세 속 급등","2017-11-24"
"220260","켐트로스",4315.0,23.99,"","2차전지 관련주 상승 속 급등","2017-11-24"
"203690","프로스테믹스",7050.0,21.34,"","유전자표적항암 억제효능 확인 소식에 급등","2017-11-24"
"080420","모다이노칩",11500.0,16.28,"","코스닥150 신규 편입 소식에 급등","2017-11-24"
"003230","삼양식품",70900.0,15.66,"","대규모 신규 시설투자 결정에 급등","2017-11-24"
"101160","월덱스",7150.0,15.32,"","반도체 재료/부품 관련주 상승 속 급등","2017-11-24"
"104040","대성파인텍",2020.0,12.53,"","서울시, 태양광 보급 확대 모멘텀 지속에 급등","2017-11-24"
"144510","녹십자랩셀",53700.0,11.53,"","자연살해 세포 배양방법 관련 美 특허 취득 모멘텀 지속에 급등","2017-11-24"
"058530","크레아플래닛",1220.0,11.42,"","아이폰X 국내 출시 소식에 PCB(FPCB 등) 관련주 상승 속 급등","2017-11-24"
"007390","네이처셀",13900.0,11.2,"","코스닥150 신규 편입 소식에 급등","2017-11-24"
"057680","옴니텔",5330.0,10.81,"","가상화폐(비트코인 등) 관련주 강세 속 급등","2017-11-24"
"074600","원익QnC",17800.0,10.56,"","반도체 식각장비 탑재 소재 수요 폭발적 증가 기대감 지속에 급등","2017-11-24"
"032500","케이엠더블유",21000.0,10.53,"","5세대 이동통신(5G) 투자 수혜 기대감 지속에 5G(5세대 이동통신) 및 통신장비 관련주 상승 속 급등","2017-11-24"
"005420","코스모화학",16500.0,10.37,"","황산코발트 플랜트 본격 가동 기대감에 급등","2017-11-24"
"049950","미래컴퍼니",86200.0,10.09,"","코스닥150 신규 편입 소식에 급등","2017-11-24"
"085670","뉴프렉스",6150.0,9.82,"","대규모 증설 결정 모멘텀 지속 및 PCB(FPCB 등) 관련주 상승 속 급등","2017-11-24"
"043220","에이치엘비파워",1535.0,9.64,"","최대주주 지분 확대 모멘텀 지속에 급등","2017-11-24"
"178920","SKC코오롱PI",51600.0,9.32,"","PI필름 가격 상승 효과 기대감 지속에 급등","2017-11-24"
"033640","네패스",10100.0,9.07,"","반도체 재료/부품 관련주 상승 속 급등","2017-11-24"
"224110","에이텍티앤",9990.0,9.06,"","가상화폐(비트코인 등) 관련주 강세 속 급등","2017-11-24"
"033320","제이씨현시스템",8500.0,23.19,"","그래픽카드 매출 급증 소식에 급등","2017-11-27"
"019990","에너토크",12800.0,21.9,"","최근 장원영 인데버파트너스 대표 지분 매입 모멘텀 지속에 급등","2017-11-27"
"036260","이매진아시아",2440.0,13.75,"","드라마 제작 기대감 지속에 이틀째 급등","2017-11-27"
"144510","녹십자랩셀",59800.0,11.36,"","국제공동기술개발사업 국책과제 선정에 급등","2017-11-27"
"027390","한화갤러리아타임월드",41000.0,10.96,"","백화점/면세점 관련주 상승 속 급등","2017-11-27"
"033790","서화정보통신",5000.0,10.62,"","일부 통신장비 관련주 상승 속 급등","2017-11-27"
"046110","한일네트웍스",7140.0,9.51,"","비트코인·이더리움 가격 급등 소식에 가상화폐(비트코인 등) 관련주 상승 속 급등","2017-11-27"
"203690","프로스테믹스",9360.0,30.0,1.0,"유전자표적항암 억제효능 확인 모멘텀 지속에 상한가","2017-11-28"
"239610","에이치엘사이언스",35100.0,30.0,1.0,"퇴행성 골관절염 천연물소재 인체적용시험 성공 소식에 상한가","2017-11-28"
"036120","SCI평가정보",1415.0,29.82,1.0,"가상화폐 거래소 개설 소식에 상한가","2017-11-28"
"093240","형지엘리트",5840.0,25.86,"","中 교복 사업 확대 기대감에 급등","2017-11-28"
"036260","이매진아시아",2950.0,20.9,"","드라마 제작 기대감 지속에 사흘째 급등","2017-11-28"
