"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"080470","성창오토텍",10450.0,29.81,1.0,"현대차-부산시 수소전기차 보급 활성화 MOU 체결에 수소차 관련주 상승 속 상한가","2018-09-07"
"007280","한국특수형강",3590.0,22.11,"","회생절차종결 기대감에 급등","2018-09-07"
"002000","한국유리",87100.0,18.34,"","공개매수를 통한 자기주식취득 결과보고서에 이틀째 급등","2018-09-07"
"104040","대성파인텍",2260.0,17.1,"","남북 신재생에너지 협력 정책 수혜 기대감에 급등","2018-09-07"
"086820","바이오솔루션",34000.0,15.25,"","줄기세포 관리규정 입법화 검토 소식에 줄기세포 관련주 상승 속 급등","2018-09-07"
"044060","조광ILI",7210.0,14.81,"","남북 연락사무소 개소 소식 등에 대북관련주 상승 속 급등","2018-09-07"
"008970","동양철관",3020.0,12.69,"","남북 연락사무소 개소 소식 등에 대북관련주 상승 속 급등","2018-09-07"
"009520","포스코엠텍",5650.0,11.44,"","남북 연락사무소 개소 소식 등에 대북관련주 상승 속 급등","2018-09-07"
"085660","차바이오텍",20750.0,10.96,"","줄기세포 관리규정 입법화 검토 소식에 줄기세포 관련주 상승 속 급등","2018-09-07"
"017800","현대엘리베이",103000.0,10.16,"","남북 연락사무소 개소 소식 등에 대북관련주 상승 속 급등","2018-09-07"
"042940","상지카일룸",2335.0,9.62,"","수프로와 北생태복원사업 확대 기대감에 급등","2018-09-07"
"105740","디케이락",10500.0,9.6,"","대북관련주 및 수소차 관련주 상승 속 급등","2018-09-07"
"011760","현대상사",31400.0,9.03,"","남북 연락사무소 개소 소식 등에 대북관련주 상승 속 급등","2018-09-07"
"045060","오공",4290.0,30.0,1.0,"국내 메르스 확진자 발생에 메르스 코로나 바이러스 관련주 상승 속 상한가","2018-09-10"
"054930","유신",23400.0,30.0,1.0,"대북관련주 강세 속 상한가","2018-09-10"
"010040","한국내화",4270.0,29.98,1.0,"대북관련주 강세 속 상한가","2018-09-10"
"078590","두올산업",2820.0,29.95,1.0,"최대주주 변경수반 주식양수도 계약 체결 등으로 상한가","2018-09-10"
"011000","진원생명과학",8040.0,29.89,1.0,"국내 메르스 확진자 발생에 메르스 코로나 바이러스 관련주 상승 속 상한가","2018-09-10"
"290380","대유",29400.0,29.8,1.0,"대북관련주 강세 속 상한가","2018-09-10"
"009520","포스코엠텍",6960.0,23.19,"","대북관련주 강세 속 급등","2018-09-10"
"065950","웰크론",4990.0,20.1,"","국내 메르스 확진자 발생에 메르스 코로나 바이러스 관련주 상승 속 급등","2018-09-10"
"025950","동신건설",7840.0,15.46,"","대북 관련주 강세 속 부동산 공급정책 기대감 등으로 급등","2018-09-10"
"001260","남광토건",23300.0,15.35,"","대북 관련주 강세 속 부동산 공급정책 기대감 등으로 급등","2018-09-10"
"043590","크로바하이텍",3980.0,14.86,"","주주배정 유상증자 청약 호조에 급등","2018-09-10"
"004980","성신양회",12950.0,14.6,"","대북관련주 강세 속 급등","2018-09-10"
"007280","한국특수형강",4100.0,14.21,"","대북관련주 강세 속 급등","2018-09-10"
"014790","한라",6140.0,12.87,"","대북 관련주 강세 속 부동산 공급정책 기대감 등으로 급등","2018-09-10"
"001140","국보",16800.0,12.75,"","대북관련주 강세 속 급등","2018-09-10"
"001550","조비",36700.0,12.58,"","대북관련주 강세 속 급등","2018-09-10"
"025980","아난티",9490.0,12.57,"","대북관련주 강세 속 급등","2018-09-10"
"196700","웹스",3375.0,12.5,"","무상증자 권리락 효과에 급등","2018-09-10"
"043200","파루",3945.0,12.39,"","국내 메르스 확진자 발생에 메르스 코로나 바이러스 관련주 상승 속 급등","2018-09-10"
"280360","롯데제과",177000.0,12.38,"","해외 제과 계열사 지분 인수에 급등","2018-09-10"
"071090","하이스틸",41650.0,12.11,"","대북관련주 강세 속 급등","2018-09-10"
"294870","HDC현대산업개발",63200.0,12.06,"","대북 관련주 강세 속 부동산 공급정책 기대감 등으로 급등","2018-09-10"
"183190","아세아시멘트",140500.0,11.95,"","대북관련주 강세 속 급등","2018-09-10"
"011760","현대상사",35100.0,11.78,"","대북관련주 강세 속 급등","2018-09-10"
"009410","태영건설",14400.0,11.63,"","대북 관련주 강세 속 부동산 공급정책 기대감 등으로 급등","2018-09-10"
"104200","NHN벅스",9150.0,11.04,"","구글홈에 음원서비스 탑재 소식에 급등","2018-09-10"
"052670","제일바이오",4710.0,10.43,"","국내 메르스 확진자 발생에 메르스 코로나 바이러스 관련주 상승 속 급등","2018-09-10"
"023410","유진기업",7500.0,10.29,"","대북관련주 강세 속 급등","2018-09-10"
"078590","두올산업",3665.0,29.96,2.0,"최대주주 변경수반 주식양수도 계약 체결 모멘텀 지속에 이틀째 상한가","2018-09-11"
"007390","네이처셀",13450.0,29.95,1.0,"일부 제약/바이오 관련주 상승 속 상한가","2018-09-11"
"057030","와이비엠넷",3020.0,27.97,"","교육/온라인교육 관련주 상승 속 급등","2018-09-11"
"900100","뉴프라이드",4495.0,23.83,"","의료용 대마 허용법 통과에 급등","2018-09-11"
"053690","한미글로벌",12300.0,23.25,"","北 인프라 사업 추진 소식에 급등","2018-09-11"
"222420","쎄노텍",3080.0,21.26,"","판문점선언 국무회의 의결 등으로 일부 대북관련주 상승 속 급등","2018-09-11"
"086820","바이오솔루션",40600.0,16.0,"","일부 제약/바이오 관련주 상승 속 급등","2018-09-11"
"094820","일진파워",6400.0,12.08,"","판문점선언 국무회의 의결 등으로 일부 대북관련주 상승 속 급등","2018-09-11"
"065940","바이오빌",3070.0,11.23,"","의료용 대마 허용법 통과에 급등","2018-09-11"
"010040","한국내화",4740.0,11.01,"","판문점선언 국무회의 의결 등으로 일부 대북관련주 상승 속 급등","2018-09-11"
"083790","크리스탈",22400.0,10.89,"","일부 제약/바이오 관련주 상승 속 급등","2018-09-11"
"064800","필링크",3455.0,10.56,"","손자회사 크리스에프앤씨 상장 기대감에 급등","2018-09-11"
"079650","서산",4660.0,10.56,"","판문점선언 국무회의 의결 등으로 일부 대북관련주 상승 속 급등","2018-09-11"
"017550","수산중공업",1945.0,9.58,"","판문점선언 국무회의 의결 등으로 일부 대북관련주 상승 속 급등","2018-09-11"
"085370","루트로닉",13350.0,9.43,"","알젠 활용 망막 치료술 논문 독일 학술지 게재 소식에 급등","2018-09-11"
"166480","코아스템",18200.0,9.31,"","일부 제약/바이오 관련주 상승 속 급등","2018-09-11"
"290380","대유",32100.0,9.18,"","판문점선언 국무회의 의결 등으로 일부 대북관련주 상승 속 급등","2018-09-11"
"031390","녹십자셀",68500.0,29.98,1.0,"'이뮨셀-엘씨' 美 FDA 췌장암 희귀의약품 지정 소식에 상한가","2018-09-12"
"000440","중앙에너비스",45000.0,29.87,1.0,"주식분할 결정 모멘텀 지속에 상한가","2018-09-12"
"142280","녹십자엠에스",13100.0,29.7,1.0,"GC녹십자셀, '이뮨셀-엘씨' 美 FDA 췌장암 희귀의약품 지정 소식에 상한가","2018-09-12"
"105740","디케이락",13150.0,26.44,"","한-러 가스관 건설 논의 재개 기대감에 일부 남-북-러 가스관사업 관련주 상승 속 급등","2018-09-12"
"048410","현대바이오",5960.0,18.73,"","유럽 화장품 시장 진출 기대감에 급등","2018-09-12"
"004090","한국석유",216000.0,13.98,"","일부 대북관련주 상승 속 급등","2018-09-12"
"144510","녹십자랩셀",62200.0,12.27,"","GC녹십자셀, '이뮨셀-엘씨' 美 FDA 췌장암 희귀의약품 지정 소식에 급등","2018-09-12"
"078590","두올산업",4090.0,11.6,"","최대주주 변경수반 주식양수도 계약 체결 모멘텀 지속에 급등","2018-09-12"
"215600","신라젠",84700.0,11.15,"","일부 제약/바이오 관련주 상승 속 급등","2018-09-12"
"007390","네이처셀",14850.0,10.41,"","일부 제약/바이오 관련주 상승 속 급등","2018-09-12"
"033180","필룩스",17800.0,9.88,"","미국 자회사 리미나투스 파마, GC녹십자셀과 합작회사 추진 사실 부각에 급등","2018-09-12"
"127160","매직마이크로",5690.0,9.0,"","자금 조달 기대감 지속에 급등","2018-09-12"
"000440","중앙에너비스",58500.0,30.0,2.0,"주식분할 결정 모멘텀 지속에 이틀째 상한가","2018-09-13"
"153460","네이블",5720.0,30.0,1.0,"삼성, 구글 RCS 관련 협업 소식에 상한가","2018-09-13"
"257370","명성티엔에스",28600.0,30.0,1.0,"코스닥 신규상장 첫날 상한가","2018-09-13"
"002760","보락",3300.0,13.21,"","구광모 LG전자 상무, 남북정상회담 동행 소식 속 급등","2018-09-13"
"127160","매직마이크로",6440.0,13.18,"","일부 LED 관련주 상승 속 자금 조달 기대감 지속에 급등","2018-09-13"
"002800","신신제약",11600.0,13.17,"","日 제약사와 프로바이오틱스 제품 독점 공급계약 소식에 급등","2018-09-13"
"086820","바이오솔루션",46500.0,10.71,"","일부 줄기세포 관련주 상승 속 급등","2018-09-13"
"080520","오디텍",7320.0,10.08,"","일부 LED 관련주 상승 속 급등","2018-09-13"
"001250","GS글로벌",3410.0,10.0,"","종합상사 관련주 상승 속 급등","2018-09-13"
"016380","동부제철",8850.0,9.26,"","철강 주요종목 관련주 상승 속 급등","2018-09-13"
"257370","명성티엔에스",37150.0,29.9,2.0,"신규 상장 이틀째 상한가","2018-09-14"
"048410","현대바이오",7550.0,29.95,1.0,"화장품, 바이오 사업 본격화 기대감 속 상한가","2018-09-14"
"010400","우진아이엔에스",19650.0,29.7,1.0,"신규 상장 첫날 상한가","2018-09-14"
"196490","디에이테크놀로지",19150.0,16.06,"","2차전지 관련주 상승 속 급등","2018-09-14"
"143160","아이디스",21000.0,14.75,"","하반기 실적 턴어라운드 및 성장 기대감 지속에 급등","2018-09-14"
"087730","네패스신소재",43950.0,13.86,"","美 헤지펀드 반도체 업황 긍정적 전망에 반도체 재료/부품 관련주 상승 속 급등","2018-09-14"
"103230","에스앤더블류",14100.0,13.71,"","일부 조선기자재 관련주 상승 속 급등","2018-09-14"
"007280","한국특수형강",4860.0,12.76,"","기업회생종결 기대감 지속에 급등","2018-09-14"
"007390","네이처셀",16600.0,11.78,"","일부 제약/바이오 관련주 상승 속 매매거래재개 첫날 급등","2018-09-14"
"180400","캔서롭",11450.0,11.17,"","일부 제약/바이오 관련주 상승 속 자회사 옥스퍼드백매딕스, 면역학 석학 과학자문위원 영입 소식에 급등","2018-09-14"
"131400","액트",2870.0,11.03,"","PCB(FPCB 등) 관련주 상승 속 급등","2018-09-14"
"226400","오스테오닉",6460.0,11.0,"","의료기기 관련주 상승 속 급등","2018-09-14"
"095340","ISC",13450.0,10.25,"","美 헤지펀드 반도체 업황 긍정적 전망에 반도체 재료/부품 관련주 상승 속 급등","2018-09-14"
"058820","CMG제약",5640.0,10.16,"","일부 제약/바이오 관련주 상승 속 급등","2018-09-14"
"241710","코스메카코리아",36150.0,9.55,"","화장품 관련주 상승 속 급등","2018-09-14"
"023160","태광",14150.0,9.27,"","실적 개선 기대감 지속에 급등","2018-09-14"
"048410","현대바이오",9810.0,29.93,2.0,"화장품, 바이오 사업 본격화 기대감 지속에 이틀째 상한가","2018-09-17"
"149980","하이로닉",7020.0,30.0,1.0,"여드름 치료기기 美 FDA 판매허가 취득에 상한가","2018-09-17"
"007540","샘표",45300.0,29.99,1.0,"남북경협 기대감 속 상한가","2018-09-17"
"010040","한국내화",6360.0,29.8,"","3차 남북 정상회담 하루 앞두고 일부 대북관련주 상승 속 급등","2018-09-17"
"025320","시노펙스",3730.0,19.17,"","수소차 핵심물질 국내최초 개발 소식에 급등","2018-09-17"
"248170","샘표식품",38800.0,16.52,"","남북경협 기대감 속 급등","2018-09-17"
"030790","동양네트웍스",3435.0,14.5,"","美 바이오 펀드 MPVF와 업무협약 체결에 급등","2018-09-17"
"143160","아이디스",23450.0,11.67,"","하반기 실적 턴어라운드 및 성장 기대감 지속에 급등","2018-09-17"
"054220","비츠로시스",1950.0,10.17,"","3차 남북 정상회담 하루 앞두고 일부 대북관련주 상승 속 급등","2018-09-17"
"005420","코스모화학",19100.0,10.09,"","230억원 규모 전환사채 발행 결정에 급등","2018-09-17"
"065130","탑엔지니어링",10000.0,9.41,"","올해 호실적 기대감 지속에 급등","2018-09-17"
"108230","톱텍",14000.0,9.38,"","기술유출 혐의 관련 해명 입장문 발표에 급등","2018-09-17"
"149980","하이로닉",9120.0,29.91,2.0,"여드름 치료기기 美 FDA 판매허가 취득 모멘텀 지속에 이틀째 상한가","2018-09-18"
"226950","올릭스",73000.0,29.89,1.0,"제약/바이오 관련주 상승 속 상한가","2018-09-18"
"175250","아이큐어",56600.0,29.82,1.0,"제약/바이오 관련주 상승 속 패치형 치매 치료제 기대감 등에 상한가","2018-09-18"
"080720","한국유니온제약",21350.0,29.79,1.0,"제약/바이오 관련주 상승 속 상한가","2018-09-18"
"069140","누리플랜",7260.0,19.41,"","남북 정상회담 기대감에 일부 대북관련주 상승 속 급등","2018-09-18"
"009520","포스코엠텍",8870.0,17.95,"","남북 정상회담 기대감에 일부 대북관련주 상승 속 급등","2018-09-18"
"009470","삼화전기",29650.0,14.26,"","전력저장장치(ESS)/전기차 관련주 상승 속 급등","2018-09-18"
"196170","알테오젠",38200.0,12.68,"","제약/바이오 관련주 상승 속 급등","2018-09-18"
"005420","코스모화학",21400.0,12.04,"","2차전지 관련주 상승 속 자금 조달 기대감 지속에 급등","2018-09-18"
"103230","에스앤더블류",15400.0,11.59,"","남북 정상회담 기대감에 일부 대북관련주 상승 속 급등","2018-09-18"
"245620","EDGC",8460.0,10.16,"","제약/바이오 관련주 상승 속 급등","2018-09-18"
"122310","제노레이",31700.0,10.07,"","의료기기 관련주 상승 속 올해 실적 기대감 지속에 급등","2018-09-18"
"010240","흥국",5820.0,9.19,"","남북 정상회담 기대감에 일부 대북관련주 상승 속 급등","2018-09-18"
"081150","티플랙스",3650.0,9.12,"","남북 정상회담 기대감에 일부 대북관련주 상승 속 급등","2018-09-18"
"036480","대성미생물",24300.0,29.95,1.0,"南-北 방역 및 보건·의료 분야 협력 강화 소식에 일부 백신/진단시약/방역 관련주 상승 속 상한가","2018-09-19"
"076610","해성옵틱스",3695.0,29.88,1.0,"미세 관절경 개발 성공 소식에 상한가","2018-09-19"
"114450","KPX생명과학",6640.0,18.57,"","대북 농업지원 수혜 기대감 및 일부 제약·바이오 관련주 상승 속 급등","2018-09-19"
"143160","아이디스",25450.0,10.89,"","하반기 실적 턴어라운드 및 성장 기대감 지속에 급등","2018-09-19"
"154030","아시아종묘",5690.0,8.59,"","대북 농업지원 수혜 기대감 등으로 급등","2018-09-19"
"263700","케어랩스",33350.0,8.28,"","비앤케이랩 소규모 합병 이사회 승인 모멘텀 지속에 급등","2018-09-19"
"054340","피앤텔",913.0,29.87,1.0,"자회사 엔알케이 지분 양수 결정 등에 상한가","2018-09-20"
"142280","녹십자엠에스",15250.0,29.79,1.0,"연구개발비 회계처리 불확실성 해소에 일부 제약/바이오 관련주 상승 속 상한가","2018-09-20"
"109740","디에스케이",8660.0,20.78,"","상장폐지 사유 해소 후 거래재개 첫날 급등","2018-09-20"
"085660","차바이오텍",26200.0,20.18,"","일부 제약/바이오 관련주 상승 속 관리종목 해제 기대감에 급등","2018-09-20"
"263720","디앤씨미디어",17400.0,14.47,"","콘텐츠 산업 시장확대 수혜 기대감에 급등","2018-09-20"
"016450","한세예스24홀딩스",9620.0,11.34,"","저평가 분석 모멘텀 지속에 급등","2018-09-20"
"123750","알톤스포츠",4655.0,10.31,"","일부 자전거 관련주 상승 속 급등","2018-09-20"
"031390","녹십자셀",73300.0,9.73,"","연구개발비 회계처리 불확실성 해소에 일부 제약/바이오 관련주 상승 속 급등","2018-09-20"
"208370","셀바스헬스케어",5460.0,30.0,1.0,"혈압 측정 장치 관련 특허권 취득에 상한가","2018-09-21"
"271980","제일약품",55200.0,29.88,1.0,"뇌졸중 신약 기술수출 기대감 지속에 상한가","2018-09-21"
"002620","제일파마홀딩스",34300.0,25.41,"","제일약품, 뇌졸중 신약 기술수출 기대감 지속에 급등","2018-09-21"
"143540","영우디에스피",3090.0,19.54,"","LG디스플레이, OLED 사업구조 전환 투자금 확보 소식에 일부 OLED 관련주 상승 속 급등","2018-09-21"
"025980","아난티",11050.0,15.59,"","일부 대북관련주 상승 속 급등","2018-09-21"
"065130","탑엔지니어링",10350.0,12.13,"","카메라모듈/부품 및 일부 OLED 관련주 상승 속 급등","2018-09-21"
"090360","로보스타",32550.0,11.86,"","LG디스플레이, OLED 사업구조 전환 투자금 확보 소식에 일부 OLED 관련주 상승 속 급등","2018-09-21"
"226950","올릭스",78500.0,11.82,"","비대흉터 치료제 개발 프로그램 (OLX101) 관련 미국 특허권 취득 모멘텀 지속에 급등","2018-09-21"
"017800","현대엘리베이",120000.0,11.63,"","일부 대북관련주 상승 속 급등","2018-09-21"
"123750","알톤스포츠",5150.0,10.63,"","동사 전기자전거 7종 행안부 인증 소식에 일부 전기자전거 관련주 상승 속 급등","2018-09-21"
"099520","ITX엠투엠",1530.0,10.47,"","CCTV&DVR 관련주 상승 속 급등","2018-09-21"
"047310","파워로직스",5060.0,10.0,"","일부 전기자전거 및 카메라모듈/부품 관련주 상승 속 급등","2018-09-21"
"009270","신원",2560.0,9.64,"","일부 대북관련주 상승 속 급등","2018-09-21"
"031820","콤텍시스템",1590.0,9.28,"","일부 대북관련주 상승 속 급등","2018-09-21"
"049630","재영솔루텍",1910.0,9.14,"","카메라모듈/부품 및 일부 대북관련주 상승 속 급등","2018-09-21"
"000520","삼일제약",35750.0,30.0,1.0,"비알코올성 지방간 치료제 아람콜 국내 임상3상 기대감에 상한가","2018-09-27"
"064520","바른전자",1035.0,29.54,1.0,"1TB 마이크로 SD카드 개발 성공 소식에 상한가","2018-09-27"
"142280","녹십자엠에스",17650.0,23.86,"","中 업체와 111.12억원 규모 공급계약 체결에 급등","2018-09-27"
"041920","메디아나",10100.0,19.53,"","의료기기 관련주 상승 속 급등","2018-09-27"
"087730","네패스신소재",50900.0,15.68,"","일부 반도체 재료/부품 관련주 상승 속 급등","2018-09-27"
"058450","일야",2075.0,14.64,"","유상증자 권리락 효과에 급등","2018-09-27"
"063160","종근당바이오",24500.0,14.22,"","제약/바이오 관련주 상승 속 급등","2018-09-27"
"059090","미코",4315.0,14.0,"","일부 반도체 재료/부품 관련주 상승 속 급등","2018-09-27"
"196490","디에이테크놀로지",22700.0,13.22,"","2차전지 산업 고성장 전망 등으로 일부 2차전지 관련주 상승 속 급등","2018-09-27"
"234100","세원",3130.0,13.2,"","전기차 관련주 상승 속 급등","2018-09-27"
"009300","삼아제약",24150.0,12.06,"","제약/바이오 관련주 상승 속 급등","2018-09-27"
"230980","솔트웍스",6110.0,11.5,"","APT사업 수주 기대감에 방위산업/전쟁 및 테러 관련주 상승 속 급등","2018-09-27"
"217730","강스템바이오텍",21950.0,10.86,"","제약/바이오 관련주 상승 속 급등","2018-09-27"
"029480","바른테크놀로지",830.0,10.23,"","바른전자, 1TB 마이크로 SD카드 개발 성공 소식에 급등","2018-09-27"
"200230","텔콘RF제약",10550.0,9.44,"","제약/바이오 관련주 상승 속 급등","2018-09-27"
"012450","한화에어로스페이스",28700.0,9.33,"","APT사업 수주 기대감에 방위산업/전쟁 및 테러 관련주 상승 속 급등","2018-09-27"
"218150","미래생명자원",4105.0,29.91,1.0,"미중 무역전쟁 수혜주로 시장에서 부각되며 상한가","2018-09-28"
"002630","오리엔트바이오",1285.0,29.67,1.0,"툴젠과 유전자가위 기술이전 계약 체결 소식에 상한가","2018-09-28"
"007540","샘표",47700.0,23.26,"","미중 무역전쟁 수혜주로 시장에서 부각되며 급등","2018-09-28"
"142280","녹십자엠에스",20300.0,15.01,"","中 업체와 111.12억원 규모 공급계약 체결 모멘텀 지속에 급등","2018-09-28"
"014570","고려제약",10200.0,12.46,"","일부 치매 관련주 상승 속 급등","2018-09-28"
"047080","한빛소프트",3775.0,9.1,"","삼성전자, VR 스포츠 교실사업 동참 소식에 급등","2018-09-28"
"007390","네이처셀",15350.0,8.48,"","일부 화장품 및 치매 관련주 상승 속 급등","2018-09-28"
"204990","현성바이탈",4010.0,29.98,1.0,"국경절 연휴 中 관광객수 증가 기대감에 화장품 관련주 상승 속 상한가","2018-10-01"
"032980","바이온",2950.0,13.03,"","국경절 연휴 中 관광객수 증가 기대감에 화장품 관련주 상승 속 급등","2018-10-01"
"103230","에스앤더블류",14500.0,11.54,"","일부 조선기자재 관련주 상승 속 급등","2018-10-01"
"054780","키이스트",3630.0,11.18,"","엔터테인먼트 관련주 상승 속 빅히트샵 BTS 굿즈 판매 소식에 급등","2018-10-01"
"007660","이수페타시스",6200.0,10.71,"","3분기 턴어라운드 전망 및 5G 투자 수혜 기대감 지속에 급등","2018-10-01"
"095190","이엠코리아",4425.0,10.35,"","일부 철도 관련주 상승 속 급등","2018-10-01"
"115390","락앤락",18750.0,9.65,"","출산장려정책 관련주 상승 속 3분기 실적 예상치 상회 기대감 지속에 급등","2018-10-01"
"238090","앤디포스",11250.0,29.61,1.0,"최대주주 변경 수반 주식양수도 계약 체결 등에 상한가","2018-10-02"
"086250","화신테크",5340.0,16.59,"","최대주주 지분 매각 추진설에 급등","2018-10-02"
"154030","아시아종묘",6170.0,15.11,"","北에 종자 10톤 지원 소식에 급등","2018-10-02"
"293480","하나제약",33150.0,10.13,"","신규상장 첫날 급등","2018-10-02"
"067990","도이치모터스",5960.0,8.96,"","실적 호조 전망 및 고성장 기대감에 급등","2018-10-02"
"002000","한국유리",77000.0,8.45,"","총 171.74억원 규모 자사주 취득 결정에 급등","2018-10-02"
"010040","한국내화",6000.0,23.71,"","폼페이오 美 국무장관 방북 소식에 대북관련주 상승 속 급등","2018-10-04"
"014990","인디에프",2415.0,21.66,"","폼페이오 美 국무장관 방북 소식에 대북관련주 상승 속 급등","2018-10-04"
"002210","동성제약",28900.0,20.67,"","포토론 허가임상, 예상대로 추진 소식에 급등","2018-10-04"
"073110","엘엠에스",7090.0,19.76,"","50억원 규모 자기주식취득 신탁계약 체결 결정 등으로 급등","2018-10-04"
"154030","아시아종묘",7190.0,16.53,"","폼페이오 美 국무장관 방북 소식에 대북관련주 상승 속 급등","2018-10-04"
"238090","앤디포스",12900.0,14.67,"","최대주주 변경 수반 주식양수도 계약 체결 등 모멘텀 지속에 급등","2018-10-04"
"050540","한국코퍼레이션",3380.0,13.8,"","국내 최초 AWS 클라우드 기반 컨택센터 구축 소식에 급등","2018-10-04"
"117670","알파홀딩스",14850.0,11.24,"","온코섹 '인터루킨-12', 전신면역 효과 발생 소식에 급등","2018-10-04"
"017800","현대엘리베이",126500.0,10.48,"","폼페이오 美 국무장관 방북 소식에 대북관련주 상승 속 급등","2018-10-04"
"001540","안국약품",14900.0,10.37,"","일부 제약/바이오 관련주 상승 속 급등","2018-10-04"
"205470","휴마시스",2155.0,17.12,"","에이즈 검사시약 식약처 제조 품목 허가 취득 소식에 급등","2018-10-05"
"033270","유나이티드제약",32650.0,11.24,"","美 항암제 수출계약 체결 등에 따른 중장기 성장모멘텀 확보 전망에 급등","2018-10-05"
"078590","두올산업",6040.0,29.89,1.0,"최대주주 변경수반 주식양수도 계약 체결 모멘텀 지속에 상한가","2018-10-08"
"196450","텔루스",995.0,14.76,"","최대주주 변경 수반 주식양수도 계약 체결에 급등","2018-10-08"
"263600","덕우전자",13400.0,14.53,"","일부 카메라모듈/부품 관련주 상승 속 급등","2018-10-08"
"065130","탑엔지니어링",11700.0,12.5,"","일부 카메라모듈/부품 및 OLED 관련주 상승 속 급등","2018-10-08"
"010770","평화홀딩스",5500.0,10.22,"","현대차 주도 수소충전 SPC 설립 진행 소식에 일부 수소차 관련주 상승 속 급등","2018-10-08"
"256940","케이피에스",11950.0,10.14,"","일부 OLED 관련주 상승 속 급등","2018-10-08"
"238090","앤디포스",14850.0,13.36,"","최대주주 변경 수반 주식양수도 계약 체결 등 모멘텀 지속에 급등","2018-10-10"
"002000","한국유리",83300.0,13.33,"","상장폐지를 위한 자사주 취득 결정 모멘텀 지속에 급등","2018-10-10"
"078590","두올산업",6700.0,10.93,"","최대주주 변경수반 주식양수도 계약 체결 모멘텀 지속에 급등","2018-10-10"
"016450","한세예스24홀딩스",11000.0,8.91,"","자회사 한세드림 가치 부각 등에 급등","2018-10-10"
"007070","GS리테일",40750.0,7.38,"","3분기 실적 기대감에 급등","2018-10-10"
"189860","서전기전",9750.0,30.0,1.0,"주당 1주 배정 무상증자 결정에 상한가","2018-10-11"
"007540","샘표",53500.0,10.2,"","美/中 무역분쟁 수혜 기대감 지속에 급등","2018-10-11"
"026890","디피씨",3635.0,9.16,"","자회사 스틱인베스트먼트, 빅히트엔터테인먼트 투자 소식에 급등","2018-10-11"
"083640","인콘",2245.0,7.42,"","美 면역항암제 업체 지분 취득 소식에 급등","2018-10-11"
"026890","디피씨",4725.0,29.99,1.0,"방탄소년단, 美 타임지 '차세대 리더' 선정 소식 등에 상한가","2018-10-12"
"049120","파인디앤씨",2125.0,29.97,1.0,"접이식 피난계단 첫 시공 소식에 상한가","2018-10-12"
"082800","루미마이크로",2450.0,22.19,"","약학 연구개발업체 다이노나(주)와 합병 검토 소식에 급등","2018-10-12"
"028300","에이치엘비",102000.0,21.14,"","임상3상 기대감 및 저평가 분석 등에 급등","2018-10-12"
"208860","엔지스테크널러지",30450.0,14.69,"","日 완성차업체에 IVI 소프트웨어 공급 계약 체결 모멘텀 지속에 급등","2018-10-12"
"217730","강스템바이오텍",18900.0,14.55,"","제약/바이오 관련주 상승 속 급등","2018-10-12"
"215600","신라젠",89700.0,12.69,"","제약/바이오 관련주 상승 속 급등","2018-10-12"
"061970","엘비세미콘",4515.0,11.48,"","방탄소년단, 美 타임지 '차세대 리더' 선정 소식 등에 급등","2018-10-12"
"039200","오스코텍",25600.0,11.06,"","제약/바이오 관련주 상승 속 급등","2018-10-12"
"037760","쎄니트",2220.0,11.0,"","대북관련주 상승 속 급등","2018-10-12"
"048870","시너지이노베이션",2360.0,10.8,"","자회사 엠아이텍, 코스닥 상장 예비심사 승인 소식에 급등","2018-10-12"
"073640","삼원테크",1810.0,10.7,"","재무구조 개선에 따른 관리종목 탈피 기대감에 급등","2018-10-12"
"127160","매직마이크로",5400.0,10.2,"","美 로스차일드에셋매니지먼트 CEO 등 등기이사 선임 예정 소식에 급등","2018-10-12"
"081660","휠라코리아",43500.0,9.99,"","3분기 실적 개선 기대감에 급등","2018-10-12"
"198440","고려시멘트",2780.0,9.66,"","대북관련주 상승 속 급등","2018-10-12"
"222980","한국맥널티",9840.0,9.33,"","日 기업과 MOU 및 상품공급판매협력 계약 체결 소식에 급등","2018-10-12"
"026890","디피씨",6140.0,29.95,1.0,"자회사 스틱인베스트먼트, 빅히트엔터테인먼트 투자 모멘텀 지속에 상한가","2018-10-15"
"083470","KJ프리텍",868.0,29.94,1.0,"불성실공시법인 미지정에 상한가","2018-10-15"
"024060","흥구석유",3960.0,21.1,"","일부 LPG 관련주 상승 속 급등","2018-10-15"
"238120","로고스바이오",18050.0,20.33,"","美 연구팀 망막 오가노이드 생성 성공 소식에 급등","2018-10-15"
"105840","우진",6350.0,15.04,"","南/北 고위급 회담 개최 소식에 일부 대북관련주 상승 속 급등","2018-10-15"
"230980","솔트웍스",6760.0,13.42,"","3분기 매출 증가 기대감에 급등","2018-10-15"
"058530","슈펙스비앤피",1130.0,10.78,"","화일약품과 G-CSF 바이오베터 공동 개발 MOU 체결 소식에 급등","2018-10-15"
"109740","디에스케이",7540.0,10.4,"","종속회사 프로톡스, 220억원 규모 유상증자 결정 속 급등","2018-10-15"
"085370","루트로닉",11350.0,9.13,"","알젠 핵심기술 美 특허 등록 소식에 급등","2018-10-15"
"000910","유니온",4540.0,29.9,1.0,"시멘트/레미콘 관련주 상승 속 바나듐 가격 폭등 소식에 상한가","2018-10-16"
