"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"058450","일야",7930.0,30.0,1.0,"반기문 UN 총장의 방북 언급에 관련주로 부각되며 상한가","2015-11-24"
"136510","쎄미시스코",7020.0,30.0,1.0,"中 고객사의 대규모 투자 진행에 따른 수혜 기대감에 상한가","2015-11-24"
"005860","한일사료",2320.0,29.97,1.0,"반기문 UN 총장의 방북 언급에 관련주로 부각되며 상한가","2015-11-24"
"106520","디지탈옵틱",18600.0,28.72,"","무상증자 권리락 효과로 급등","2015-11-24"
"099520","ITX시큐리티",2715.0,26.28,"","(주)에스엠투엠 온라인 교육사업 영업양수 기대감에 급등","2015-11-24"
"066790","씨씨에스",1490.0,18.73,"","반기문 UN 총장의 방북 언급에 관련주로 부각되며 급등","2015-11-24"
"207760","미스터블루",5760.0,12.5,"","스팩 합병 상장 이틀만에 급등","2015-11-24"
"092040","아미코젠",65500.0,11.02,"","中 헬스/뷰티시장 진출 본격화 소식에 급등","2015-11-24"
"048430","유라테크",9800.0,29.97,2.0,"반기문 관련주로 부각되며 이틀째 상한가","2015-11-25"
"136510","쎄미시스코",9120.0,29.91,2.0,"中 고객사의 대규모 투자 진행에 따른 수혜 기대감에 이틀째 상한가","2015-11-25"
"196450","차디오스텍",3835.0,30.0,1.0,"반기문 관련주로 부각되며 상한가","2015-11-25"
"104120","신성에프에이",3835.0,30.0,1.0,"반기문 관련주로 부각되며 상한가","2015-11-25"
"196700","웹스",7570.0,29.85,1.0,"42억원 규모 바이오소재 관련 산업부 지원 개발과제 선정 소식에 상한가","2015-11-25"
"099660","한솔신텍",2285.0,29.83,1.0,"4분기 실적 개선 전망에 상한가","2015-11-25"
"187220","디티앤씨",19400.0,13.45,"","내년도 실적 성장 전망에 급등","2015-11-25"
"041460","한국전자인증",10300.0,13.06,"","'삼성페이' 저변 확대 기대감에 급등","2015-11-25"
"104110","신성이엔지",2955.0,29.89,1.0,"반도체 장비 관련주 강세 속 상한가","2015-11-26"
"011930","신성솔라에너지",1790.0,21.77,"","태양광에너지 관련주 강세 속 급등","2015-11-26"
"064520","바른전자",2050.0,18.5,"","중국 투자유치 추진설에 급등","2015-11-26"
"086390","유니테스트",8740.0,15.92,"","반도체 장비 관련주 강세 속 급등","2015-11-26"
"197210","리드",4285.0,15.81,"","애플이 아이폰7s에 OLED 탑재를 결정했다는 소식에 OLED 관련주가 상승한 가운데 동사의 주가가 급등","2015-11-26"
"095610","테스",12900.0,15.18,"","반도체 장비 관련주 강세 속 급등","2015-11-26"
"103130","웅진에너지",1615.0,12.54,"","태양광에너지 관련주 강세 속 급등","2015-11-26"
"182400","에이티젠",30000.0,11.94,"","NK키트 성공 기대감에 급등","2015-11-26"
"036490","OCI머티리얼즈",112000.0,11.55,"","SK그룹과의 시너지 효과 기대감에 급등","2015-11-26"
"005610","삼립식품",280000.0,10.45,"","낙폭 과대주 인식 속 급등","2015-11-26"
"032040","C&S자산관리",6700.0,10.2,"","120억원 규모 CB 발행 결정에 급등","2015-11-26"
"064520","바른전자",2665.0,30.0,1.0,"중국으로부터 투자유치 협의 진행 소식에 상한가","2015-11-27"
"033250","체시스",2540.0,29.92,1.0,"김무성 관련주로 부각되며 상한가","2015-11-27"
"085310","엔케이",7740.0,22.86,"","김무성 관련주로 부각되며 급등","2015-11-27"
"058450","일야",9330.0,22.12,"","반기문 관련주로 부각되며 급등","2015-11-27"
"177830","파버나인",6600.0,17.65,"","최대주주 변경 수반하는 주식 담보제공 계약 체결로 급등","2015-11-27"
"024840","갑을메탈",893.0,15.52,"","반기문 관련주로 부각되며 급등","2015-11-27"
"900180","완리",2895.0,13.09,"","배당 기대감 및 자회사 대규모 판매계약 체결에 급등","2015-11-27"
"036630","세종텔레콤",2450.0,12.9,"","제4이동통신 사업 기대감이 지속되며 급등","2015-11-27"
"029480","케이디씨",2650.0,12.77,"","바른전자가 중국으로부터 투자유치 협의 진행 소식에 상한가를 기록했다는 소식에 바른전자 지분을 보유한 동사의 주가도 동반 급등","2015-11-27"
"099830","씨그널엔터테인먼트그룹",2100.0,12.6,"","中 사업 기대감 및 M&A 추진 기대감에 급등","2015-11-27"
"033250","체시스",3300.0,29.92,2.0,"김무성 관련주로 부각되며 이틀째 상한가","2015-11-30"
"064520","바른전자",3460.0,29.83,2.0,"중국으로부터 투자유치 협의 진행 모멘텀이 지속되며 이틀째 상한가","2015-11-30"
"100030","모바일리더",15650.0,29.88,1.0,"인터넷 전문은행 예비 사업자 선정 소식에 관련주로 부각되며 상한가","2015-11-30"
"001470","삼부토건",6050.0,29.83,1.0,"르네상스서울호텔 및 삼부오피스빌딩 매각 추진 소식에 상한가","2015-11-30"
"196450","차디오스텍",5100.0,29.77,1.0,"최대주주 지분 매각 추진설 및 제3자배정 유상증자 추진설에 상한가","2015-11-30"
"027740","마니커",1505.0,29.74,1.0,"육계 관련주 강세 속 상한가","2015-11-30"
"900130","웨이포트",1240.0,16.43,"","일부 국내 상장 중국기업 관련주 상승 속 급등","2015-11-30"
"058450","일야",10850.0,16.29,"","반기문 관련주로 부각되며 급등","2015-11-30"
"093640","다믈멀티미디어",5070.0,16.28,"","'문-안-박' 연대 거부 소식에 안철수 관련주로 부각되며 급등","2015-11-30"
"083660","젠트로",7600.0,10.47,"","최대주주 초초스팩토리의 면세점 시장 본격 진출 소식에 급등","2015-11-30"
"048870","코아로직",3055.0,30.0,2.0,"매각 기대감이 지속되며 이틀째 상한가","2015-12-01"
"073540","에프알텍",3360.0,29.98,1.0,"김무성 관련주로 부각되며 상한가","2015-12-01"
"015540","핫텍",6290.0,29.96,1.0,"中 동가오그룹과 '별그대' 카페 입점 및 화장품 입점 계약 체결로 상한가","2015-12-01"
"017550","수산중공업",3365.0,29.92,1.0,"김무성 관련주로 부각되며 상한가","2015-12-01"
"018470","조일알미늄",2215.0,29.91,1.0,"김무성 관련주로 부각되며 상한가","2015-12-01"
"064520","바른전자",4295.0,24.13,"","중국으로부터 투자유치 협의 진행 모멘텀이 지속되며 급등","2015-12-01"
"001470","삼부토건",7200.0,19.01,"","르네상스서울호텔 및 삼부오피스빌딩 매각 추진 모멘텀 지속 및 555억원 규모 공급계약 체결에 급등","2015-12-01"
"154040","솔루에타",7600.0,18.75,"","초박막 전자파 차단 신소재 개발 소식에 급등","2015-12-01"
"106520","디지탈옵틱",19400.0,13.45,"","자회사 함박재바이오팜의 제주황칠 가공상품 홈쇼핑 공략 본격화 소식에 급등","2015-12-01"
"073540","에프알텍",4365.0,29.91,2.0,"김무성 관련주로 부각되며 이틀째 상한가","2015-12-02"
"038110","에코플라스틱",3185.0,30.0,1.0,"최대주주인 서진오토모티브가 中 자동차 제조사와 합자기업 설립 의향서를 체결했다는 소식에 상한가","2015-12-02"
"150900","파수닷컴",9850.0,29.95,1.0,"中 오타겟과 파트너십 및 리셀러 계약 체결 소식에 상한가","2015-12-02"
"122690","서진오토모티브",4410.0,29.9,1.0,"中 자동차 제조사와의 합자기업 설립 의향서 체결에 상한가","2015-12-02"
"003160","디아이",11100.0,26.14,"","가수 싸이 7집 발표 이후 관련주로 부각되며 급등","2015-12-02"
"037340","네오이녹스엔모크스",4530.0,26.01,"","중국 석유와 무역거래를 위한 B2B사이트 오픈 소식에 급등","2015-12-02"
"103130","웅진에너지",1950.0,20.74,"","1조 달러 이상 규모의 국제기금인 ""국제 태양광 연합"" 설립 합의 소식에 태양광에너지 관련주 급등","2015-12-02"
"015020","이스타코",2450.0,15.02,"","가수 싸이 7집 발표 이후 관련주로 부각되며 급등","2015-12-02"
"008040","동아원",2820.0,13.25,"","한국제분 매각 기대감에 급등","2015-12-02"
"038110","에코플라스틱",4140.0,29.98,2.0,"최대주주인 서진오토모티브가 中 자동차 제조사와 합자기업 설립 의향서를 체결했다는 소식에 이틀째 동반 상한가","2015-12-03"
"122690","서진오토모티브",5730.0,29.93,2.0,"中 자동차 제조사와의 합자기업 설립 의향서 체결 모멘텀이 지속되며 이틀째 상한가","2015-12-03"
"115530","씨엔플러스",17550.0,30.0,1.0,"中 충칭 4만평 규모 면세점 운영 계약 추진 소식에 상한가","2015-12-03"
"032820","우리기술",933.0,29.94,1.0,"원자력 기술 수출 기대감에 일부 원자력발전 관련주 강세 속 상한가","2015-12-03"
"019990","에너토크",5840.0,21.54,"","원자력 기술 수출 기대감에 일부 원자력발전 관련주 강세 속 급등","2015-12-03"
"017680","데코앤이",2980.0,15.06,"","中 시장 진출 기대감에 급등","2015-12-03"
"900130","웨이포트",1225.0,13.43,"","국내 상장 중국기업 관련주 강세 속 급등","2015-12-03"
"104200","벅스",11300.0,10.78,"","페이코와의 시너지 기대감에 급등","2015-12-03"
"122690","서진오토모티브",7440.0,29.84,3.0,"中 자동차 제조사와의 합자기업 설립 의향서 체결 모멘텀이 지속되며 사흘째 상한가","2015-12-04"
"115530","씨엔플러스",22800.0,29.91,2.0,"中 충칭 4만평 규모 면세점 운영 계약 추진 모멘텀이 지속되며 이틀째 상한가","2015-12-04"
"032820","우리기술",1210.0,29.69,2.0,"원자력 기술 수출 기대감이 지속되며 이틀째 상한가","2015-12-04"
"110570","넥솔론",1130.0,29.89,1.0,"中 기업의 동사 인수의향서 제출 소식에 상한가","2015-12-04"
"015260","에이엔피",1900.0,29.69,1.0,"문재인-안철수 화해모드에 문재인 관련주로 부각되며 상한가","2015-12-04"
"095300","엔에스브이",7040.0,18.52,"","북경면세사업단 동사 지분 취득 소식에 급등","2015-12-04"
"104200","벅스",13050.0,15.49,"","내년도 유료 가입자수 증가 기대감에 급등","2015-12-04"
"030270","가희",2845.0,11.79,"","해외영업 본격화 기대감에 급등","2015-12-04"
"052420","오성엘에스티",1020.0,11.48,"","유형자산 양도 결정에 따른 재무구조 개선 기대감에 급등","2015-12-04"
"122690","서진오토모티브",9670.0,29.97,4.0,"中 자동차 제조사와의 합자기업 설립 의향서 체결 모멘텀이 지속되며 나흘째 상한가","2015-12-07"
"110570","넥솔론",1465.0,29.65,2.0,"中 기업의 동사 인수의향서 제출 소식 모멘텀이 지속되며 이틀째 상한가","2015-12-07"
"072520","태양기전",2665.0,30.0,1.0,"中 유아동 완구 사업 진출 검토 소식에 상한가","2015-12-07"
"073540","에프알텍",5180.0,29.99,1.0,"김무성 관련주로 부각되며 상한가","2015-12-07"
"130500","금호엔티",5340.0,29.93,1.0,"김무성 관련주로 부각되며 상한가","2015-12-07"
"096690","세우테크",5120.0,29.78,1.0,"최대주주 변경을 수반하는 주식양수도 계약 체결에 상한가","2015-12-07"
"060240","룽투코리아",10800.0,29.5,1.0,"모회사 中 룽투게임즈의 2016년 게임 라인업 발표 소식에 상한가","2015-12-07"
"039230","솔브레인이엔지",1535.0,25.82,"","김무성 관련주로 부각되며 급등","2015-12-07"
"079970","투비소프트",13200.0,17.33,"","핀테크 및 사물인터넷 사업 진출 기대감이 지속되며 급등","2015-12-07"
"217820","엔에스",14750.0,13.9,"","신규상장 첫날 급등","2015-12-07"
"065170","넥스트BT",3880.0,13.45,"","中 업체와 한류몰 운영 업무협약 체결 소식에 급등","2015-12-07"
"012160","영흥철강",2490.0,13.18,"","삼목강업 흡수합병 결정에 급등","2015-12-07"
"096690","세우테크",6650.0,29.88,2.0,"149.99억원 규모 제3자 유상증자 및 전환사채 발행 결정에 이틀째 상한가","2015-12-08"
"137940","넥스트아이",8730.0,29.91,1.0,"中 기업에 피인수 소식에 상한가","2015-12-08"
"065170","넥스트BT",5040.0,29.9,1.0,"中 업체와 한류몰 운영 업무협약 체결 모멘텀이 지속되며 급등","2015-12-08"
"001440","대한전선",3790.0,26.33,"","상장유지 결정 후 거래재개 첫날 급등","2015-12-08"
"093640","다믈멀티미디어",7190.0,17.87,"","안철수 탈당 불사 모멘텀이 지속되며 급등","2015-12-08"
"028050","삼성엔지니어링",15900.0,13.98,"","유상증자 성공 기대감에 급등","2015-12-08"
"900100","뉴프라이드",11000.0,12.94,"","화장품 업체 인수 검토 소식에 급등","2015-12-08"
"190510","나무가",43550.0,10.25,"","고화소 전면 카메라 확대 및 3D센싱 카메라 기대감에 급등","2015-12-08"
"096690","세우테크",8640.0,29.92,3.0,"최대주주 변경 모멘텀 지속 및 대규모 자금조달 모멘텀 지속에 사흘째 상한가","2015-12-09"
"137940","넥스트아이",11300.0,29.44,2.0,"中 기업에 피인수 모멘텀이 지속되며 이틀째 상한가","2015-12-09"
"066790","씨씨에스",2080.0,30.0,1.0,"문재인 새정치민주연합 대표의 반기문 UN 사무총장 영입 의지 표명에 관련주로 부각되며 상한가","2015-12-09"
"208710","바이오로그디바이스",2145.0,30.0,1.0,"변경상장 이틀만에 상한가","2015-12-09"
"217820","엔에스",18000.0,29.96,1.0,"2차전기 사업 부각 속 신규상장 사흘만에 상한가","2015-12-09"
"018290","지엠피",616.0,29.96,1.0,"84억원 규모 유상증자 결정에 상한가","2015-12-09"
"096240","청담러닝",14650.0,29.65,1.0,"中 공교육 스마트러닝 시장 진출 소식에 상한가","2015-12-09"
"037340","네오이녹스엔모크스",4685.0,25.1,"","샤인앤샤인과 화장품 독점판매 계약 체결 소식에 급등","2015-12-09"
"190510","나무가",50000.0,14.81,"","고화소 전면 카메라 확대 및 3D센싱 카메라 기대감이 지속되며 급등","2015-12-09"
"011200","현대상선",5060.0,12.69,"","금강산 관광 재개 기대감에 급등","2015-12-09"
"005110","한창",4280.0,11.17,"","문재인 새정치민주연합 대표의 반기문 UN 사무총장 영입 의지 표명에 관련주로 부각되며 급등","2015-12-09"
"021050","서원",1800.0,29.96,1.0,"반기문 UN사무총장 지지율 상승에 관련주로 부각되면서 상한가","2015-12-10"
"068150","엔티피아",2130.0,29.88,1.0,"中 면세점 운영 계약 체결 소식에 상한가","2015-12-10"
"052420","오성엘에스티",1155.0,29.78,1.0,"관리종목 탈피 기대감에 상한가","2015-12-10"
"161570","미동전자통신",10150.0,29.63,1.0,"삼성전자의 車 전장부품 사업 진출 소식에 동사의 ADAS 핵심 기술이 부각되면서 상한가","2015-12-10"
"131390","피앤이솔루션",9000.0,11.8,"","일부 2차전지 관련주 강세 속 급등","2015-12-10"
"086520","에코프로",12950.0,11.64,"","일부 2차전지 관련주 강세 속 급등","2015-12-10"
"000320","노루홀딩스",25500.0,10.15,"","국제유가 하락세 지속에 페인트 관련주 강세 속 급등","2015-12-10"
"021050","서원",2340.0,30.0,2.0,"반기문 관련주로 부각되며 이틀째 상한가","2015-12-11"
"043340","에쎈테크",900.0,20.81,"","서원이 반기문 관련주로 부각되며 이틀째 상한가를 기록한 가운데, 서원의 자회사로 부각되며 급등","2015-12-11"
"217820","엔에스",22200.0,20.0,"","포드 친환경차 투자 결정에 2차전지 관련주 상승 속 급등","2015-12-11"
"014470","부방",5130.0,17.12,"","유상증자 완료에 따른 쿠첸 지분율 상승 등으로 급등","2015-12-11"
"082210","옵트론텍",4685.0,12.35,"","블루필터 수요 증가 전망에 급등","2015-12-11"
"225650","쿠첸",21300.0,12.11,"","부방의 자회사로 편입된다는 소식에 급등","2015-12-11"
"011720","현대페인트",1325.0,11.34,"","35억원 규모 CB 발행 결정에 급등","2015-12-11"
"068150","엔티피아",2630.0,29.88,1.0,"中 면세점 운영 계약 체결 모멘텀이 지속되며 상한가","2015-12-14"
"004770","써니전자",3825.0,29.88,1.0,"안철수 전 공동대표의 새정치민주연합 탈당 소식에 관련주로 부각되며 상한가","2015-12-14"
"208710","바이오로그디바이스",3000.0,29.87,1.0,"상호변경 후 급등추세 지속","2015-12-14"
"089230","용현BM",4175.0,29.86,1.0,"파리기후협약 합의 소식에 풍력에너지(부품) 관련주 상승 속 상한가","2015-12-14"
"093640","다믈멀티미디어",7700.0,16.14,"","안철수 전 공동대표의 새정치민주연합 탈당 소식에 관련주로 부각되며 급등","2015-12-14"
"021050","서원",2680.0,14.53,"","반기문 지지율 상승 모멘텀 및 보유주식/공장 매각 추진 모멘텀이 지속되며 급등","2015-12-14"
"053800","안랩",54400.0,12.98,"","안철수 전 공동대표의 새정치민주연합 탈당 소식에 관련주로 부각되며 급등","2015-12-14"
"099220","SDN",1365.0,10.08,"","파리기후협약 합의 소식에 일부 태양광에너지 관련주 상승 속 급등","2015-12-14"
"054300","헤스본",2940.0,29.8,1.0,"신사업 진출 기대감에 상한가","2015-12-15"
"051980","휴림스",6630.0,26.53,"","중국향 신규 매출 발생 소식에 급등","2015-12-15"
"068150","엔티피아",2955.0,12.36,"","中 면세점운영 계약 체결 모멘텀이 지속되며 급등","2015-12-15"
"052400","코나아이",34650.0,12.14,"","中 레노버와 MOU 체결 소식에 급등","2015-12-15"
"068150","엔티피아",3840.0,29.95,1.0,"中 면세점 운영 계약 체결 모멘텀이 지속되며 상한가","2015-12-16"
"089230","용현BM",4195.0,29.88,1.0,"파리기후협약 합의 모멘텀이 지속되며 상한가","2015-12-16"
"003350","한국화장품제조",26300.0,29.88,1.0,"11월 화장품 수출 호조 등으로 화장품 관련주 강세 속 상한가","2015-12-16"
"027740","마니커",1370.0,29.86,1.0,"120억원 규모 유상증자 결정에 상한가","2015-12-16"
"123690","한국화장품",11400.0,29.55,1.0,"11월 화장품 수출 호조 등으로 화장품 관련주 강세 속 상한가","2015-12-16"
"222040","뉴트리바이오텍",29000.0,26.09,"","신규상장 첫날 급등","2015-12-16"
"104110","신성이엔지",3950.0,18.26,"","베트남 태양광시장 진출 모멘텀 및 파리기후협약 합의 모멘텀이 지속되며 급등","2015-12-16"
"122640","예스티",18000.0,16.13,"","이전상장 첫날 급등","2015-12-16"
"060240","룽투코리아",11350.0,15.58,"","모회사 中 룽투게임즈의 2016년 게임 라인업 발표를 앞둔 기대감이 지속되며 급등","2015-12-16"
"066590","우수AMS",3000.0,15.38,"","전기차 관련주 강세 속 급등","2015-12-16"
"089230","용현BM",5450.0,29.92,2.0,"룽투코리아 피인수 소식에 상한가","2015-12-17"
"003350","한국화장품제조",34150.0,29.85,2.0,"화장품 관련주 강세 속 상한가","2015-12-17"
"090370","아비스타",4660.0,29.99,1.0,"中 상하이실크그룹과 브랜드 유통 관련 MOU 체결 소식에 상한가","2015-12-17"
"000040","KR모터스",1245.0,29.96,1.0,"중국 오토바이유한공사와 합자의향서 체결에 상한가","2015-12-17"
"053660","현진소재",1675.0,29.84,1.0,"주요 종속회사 용현BM이 룽투코리아에 피인수된다는 소식에 동반 상한가","2015-12-17"
"161570","미동전자통신",9630.0,21.13,"","中 스마트카 발전 계획 수립 소식에 수혜주로 부각되며 급등","2015-12-17"
"068150","엔티피아",4465.0,16.28,"","中 면세점 운영 계약 체결 모멘텀이 지속되며 급등","2015-12-17"
"089230","용현BM",7080.0,29.91,3.0,"룽투코리아 피인수 모멘텀이 지속되며 사흘째 상한가","2015-12-18"
"053660","현진소재",2175.0,29.85,2.0,"주요 종속회사 용현BM이 룽투코리아에 피인수된다는 모멘텀이 지속되며 이틀째 상한가","2015-12-18"
"000040","KR모터스",1615.0,29.72,2.0,"중국 오토바이유한공사와 합자의향서 체결 모멘텀이 지속되며 이틀째 상한가","2015-12-18"
"020120","다우인큐브",4050.0,18.42,"","기업 가치 증대 전망에 급등","2015-12-18"
"094940","푸른기술",11350.0,14.07,"","무상증자 결정에 급등","2015-12-18"
"078650","코렌",5700.0,11.76,"","40억원 규모 CB발행 결정에 급등","2015-12-18"
"043710","로켓모바일",3905.0,11.57,"","中 CMGE와 서비스 계약 체결 소식에 급등","2015-12-18"
"196490","디에이테크놀로지",11100.0,11.0,"","中 원형 배터리 수요 확대에 따른 수혜 기대감이 지속되며 급등","2015-12-18"
"089230","용현BM",9200.0,29.94,4.0,"룽투코리아 피인수 모멘텀이 지속되며 나흘째 상한가","2015-12-21"
"039740","한국정보공학",8580.0,30.0,1.0,"안철수 독자 신당 계획 발표에 관련주로 부각되며 상한가","2015-12-21"
"217730","강스템바이오텍",9360.0,30.0,1.0,"신규상장 첫날 상한가","2015-12-21"
"094860","코닉글로리",921.0,29.9,1.0,"中 디지털차이나와 공동 사업 협약 체결 소식에 상한가","2015-12-21"
"048830","엔피케이",3130.0,29.88,1.0,"안철수 독자 신당 계획 발표에 관련주로 부각되며 상한가","2015-12-21"
"047920","씨트리",12000.0,29.73,1.0,"신규상장 첫날 상한가","2015-12-21"
"004770","써니전자",5840.0,24.65,"","안철수 독자 신당 계획 발표에 관련주로 부각되며 급등","2015-12-21"
"053800","안랩",61000.0,24.36,"","안철수 독자 신당 계획 발표에 관련주로 부각되며 급등","2015-12-21"
"011930","신성솔라에너지",2345.0,24.07,"","태양광 시장 성장 수혜 전망에 급등","2015-12-21"
"025880","케이씨피드",3600.0,16.13,"","안철수 독자 신당 계획 발표에 관련주로 부각되며 급등","2015-12-21"
"093640","다믈멀티미디어",7800.0,15.9,"","안철수 독자 신당 계획 발표에 관련주로 부각되며 급등","2015-12-21"
"003470","유안타증권",3875.0,14.81,"","中 화안그룹과 세계 최대 코리아타운 개발 MOU 체결 소식에 급등","2015-12-21"
"089230","용현BM",11950.0,29.89,5.0,"룽투코리아 피인수 모멘텀이 지속되며 닷새째 상한가","2015-12-22"
"048830","엔피케이",4065.0,29.87,2.0,"안철수 독자 신당 계획 발표에 관련주로 부각되며 이틀째 상한가","2015-12-22"
"094860","코닉글로리",1195.0,29.75,2.0,"中 디지털차이나와 공동 사업 협약 체결 소식에 이틀째 상한가","2015-12-22"
"053800","안랩",79300.0,30.0,1.0,"안철수 독자 신당 계획 발표에 관련주로 부각되며 상한가","2015-12-22"
"002150","도화엔지니어링",5000.0,25.16,"","송산그린시티 국제테마파크 복합개발사업 기대감에 급등","2015-12-22"
"004770","써니전자",7070.0,21.06,"","안철수 독자 신당 계획 발표에 관련주로 부각되며 급등","2015-12-22"
"003070","코오롱글로벌",13200.0,19.46,"","20만주 규모 자사주 취득 결정에 급등","2015-12-22"
"206560","덱스터",28800.0,16.13,"","신규 상장 첫날 급등","2015-12-22"
"040160","누리텔레콤",13900.0,15.83,"","793억원 규모 노루웨이 전기 AMI 토털솔루션 공급계약 체결에 급등","2015-12-22"
"048830","엔피케이",5280.0,29.89,3.0,"안철수 독자 신당 계획 발표에 관련주로 부각되며 사흘째 상한가","2015-12-23"
"006740","영풍제지",4000.0,29.87,1.0,"최대주주 지분매각 계약 체결에 상한가","2015-12-23"
"026180","현대정보기술",2830.0,29.82,1.0,"최대주주 대상 199.99억원 규모 3자배정 유증 결정에 상한가","2015-12-23"
"115530","씨엔플러스",17200.0,29.81,1.0,"中 샹핀왕에 제품 공급 MOU 체결 소식에 상한가","2015-12-23"
"030790","동양네트웍스",1575.0,29.63,1.0,"유상증자 청약 100% 완료 소식에 상한가","2015-12-23"
"072520","태양기전",2130.0,13.9,"","이영진 대표가 유상신주취득을 통해 160만주를 취득했다는 소식에 급등","2015-12-23"
"054620","AP시스템",12400.0,12.22,"","OLED 시장 확대 수혜 기대감 지속에 급등","2015-12-23"
"049480","오픈베이스",3020.0,29.89,1.0,"안철수 독자 신당 계획 발표에 관련주로 부각되며 상한가","2015-12-24"
"089230","용현BM",13700.0,29.86,1.0,"룽투코리아 피인수 모멘텀이 지속되며 상한가","2015-12-24"
"094860","코닉글로리",1350.0,29.81,1.0,"中업체와 MOU 체결 및 KISTI 계약 체결 소식에 상한가","2015-12-24"
"121440","골프존유원홀딩스",7640.0,21.85,"","주당 현금 580원 배당 결정에 급등","2015-12-24"
"032790","엠젠",5200.0,21.07,"","췌도 이식을 통한 당뇨병 완치 소식에 급등","2015-12-24"
"006980","우성사료",4380.0,15.26,"","안철수 독자 신당 계획 발표에 관련주로 부각되며 급등","2015-12-24"
"053660","현진소재",1720.0,13.91,"","부실 자회사 정리 기대감에 급등","2015-12-24"
"037340","네오이녹스엔모크스",3870.0,13.16,"","환경에너지기업 '에체'와 독점 판매 대행계약 체결에 급등","2015-12-24"
"009460","한창제지",1230.0,12.84,"","최대주주 지분 상승 예정에 급등","2015-12-24"
"042500","링네트",5340.0,12.42,"","안철수 독자 신당 계획 발표에 관련주로 부각되며 급등","2015-12-24"
"006740","영풍제지",4480.0,12.0,"","최대주주 지분 매각 계약 체결 모멘텀이 지속되며 급등","2015-12-24"
"065270","플렉스컴",2625.0,29.95,1.0,"어울림그룹의 적대적 M&A 소식에 상한가","2015-12-28"
"056000","코원",4340.0,29.94,1.0,"94.93억원 규모 제3자배정 유상증자 결정에 상한가","2015-12-28"
"008040","동아원",1635.0,29.76,1.0,"담보주식 230만주 처분 소식에 상한가","2015-12-28"
"104460","동양피엔에프",6620.0,18.0,"","58억원 규모 PCS 및 SIL0 제작 계약 체결에 급등","2015-12-28"
"083660","CSA Cosmic",6700.0,15.92,"","안철수 측근 조광희 변호사를 사외이사로 선입했다는 소식이 부각되며 급등","2015-12-28"
"089230","용현BM",15450.0,12.77,"","룽투코리아 피인수 모멘텀이 지속되며 급등","2015-12-28"
"014100","보령메디앙스",21100.0,11.35,"","中 두자녀 정책 시행을 앞둔 기대감이 지속되며 급등","2015-12-28"
"056000","코원",5640.0,29.95,2.0,"중국계 기업 대상 제3자배정 유상증자 모멘텀이 지속되며 이틀째 상한가","2015-12-29"
"109610","에스와이패널",6110.0,30.0,1.0,"신규상장 첫날 상한가","2015-12-29"
"051170","썬코어",6040.0,29.89,1.0,"中 업체로부터 5,000만달러 투자 유치 소식에 상한가","2015-12-29"
"028050","삼성엔지니어링",12450.0,29.69,1.0,"유상증자 흥행 성공에 상한가","2015-12-29"
"152330","코리아오토글라스",13600.0,17.24,"","신규상장 첫날 급등","2015-12-29"
"084990","바이로메드",185700.0,15.13,"","바이오 관련주 강세 속 급등","2015-12-29"
"109070","KGP",2930.0,14.9,"","유상증자 청약 흥행에 급등","2015-12-29"
"096760","JW홀딩스",9000.0,14.5,"","제약주 강세 속 급등","2015-12-29"
"067080","대화제약",37500.0,14.5,"","제약주 강세 속 급등","2015-12-29"
"128940","한미약품",736000.0,14.46,"","제약주 강세 속 급등","2015-12-29"
"224060","코디엠",7930.0,30.0,1.0,"신규 상장 이틀만에 상한가","2015-12-30"
"138360","에이씨티",18900.0,29.9,1.0,"중국 현지법인 설립 소식에 상한가","2015-12-30"
"027970","세하",2175.0,29.85,1.0,"자산재평가 실시 결정에 상한가","2015-12-30"
"089230","용현BM",20000.0,29.45,"","개인방송 플랫폼 업체 인수 소식에 급등","2015-12-30"
"043580","에임하이",7270.0,17.26,"","최대주주 변경 소식에 급등","2015-12-30"
"223310","이에스브이",14500.0,16.94,"","사물인터넷 관련주 강세 속 급등","2015-12-30"
"028050","삼성엔지니어링",14550.0,16.87,"","유상증자 흥행 성공 모멘텀이 지속되며 급등","2015-12-30"
"152330","코리아오토글라스",15600.0,14.71,"","스마트 글라스 시대 기대감에 급등","2015-12-30"
"015710","코콤",13200.0,12.82,"","사물인터넷 관련주 강세 속 급등","2015-12-30"
"123420","선데이토즈",12400.0,10.22,"","신작 기대감에 급등","2015-12-30"
