"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"066910","손오공",5210.0,10.73,"","터닝메카드 면세점 입점 소식에 급등","2016-02-15"
"052420","오성엘에스티",840.0,20.17,"","지난해 영업이익 흑자전환에 급등","2016-02-16"
"007390","네이처셀",6020.0,18.27,"","줄기세포치료제 일본 수출 허가 소식에 급등","2016-02-16"
"011000","진원생명과학",15400.0,14.93,"","지카바이러스 관련주 상승 속 급등","2016-02-16"
"138690","엘아이에스",22100.0,13.04,"","지난해 영업이익 및 순이익 흑자전환에 급등","2016-02-16"
"026040","로만손",9300.0,12.05,"","개성공단 입주 기업 투자금 보전 기대감에 남북경협 관련주 상승 속 급등","2016-02-16"
"033340","좋은사람들",2125.0,11.26,"","개성공단 입주 기업 투자금 보전 기대감에 남북경협 관련주 상승 속 급등","2016-02-16"
"044480","유니더스",11000.0,11.22,"","지카바이러스 관련주 상승 속 급등","2016-02-16"
"007980","태평양물산",4400.0,10.28,"","안정적 이익성장 전망에 급등","2016-02-16"
"043580","에임하이",4940.0,30.0,1.0,"中 성도하오치네트워크기술유한공사 지분인수 추진설에 상한가","2016-02-17"
"054210","이랜텍",7410.0,30.0,1.0,"삼성이 VR(가상현실)을 새 먹거리로 본격 육성할 것이란 소식에 스마트글래스를 개발한 점이 부각되며 상한가","2016-02-17"
"036710","심텍홀딩스",2890.0,29.89,1.0,"심텍이 지난해 4분기 실적 호조 및 올해 수익성 개선 전망에 강세를 기록한 가운데, 최대주주인 동사의 주가가 상한가를 기록","2016-02-17"
"052670","제일바이오",5690.0,15.3,"","구제역 의심 신고에 일부 관련주 상승 속 급등","2016-02-17"
"092460","한라IMS",6450.0,11.21,"","지난해 실적 호조 모멘텀이 지속되며 급등","2016-02-17"
"206560","덱스터",24900.0,10.42,"","실적 고성장 전망에 급등","2016-02-17"
"900100","뉴프라이드",7440.0,29.84,1.0,"완다 서울거리 선분양 완판 소식에 상한가","2016-02-18"
"130500","금호엔티",5640.0,29.8,1.0,"지난해 실적 호조에 상한가","2016-02-18"
"030530","원익IPS",13150.0,25.24,"","삼성디스플레이 대규모 OLED 투자 소식에 관련주 강세 속 급등","2016-02-18"
"171010","램테크놀러지",2950.0,20.41,"","삼성디스플레이 대규모 OLED 투자 소식에 관련주 강세 속 급등","2016-02-18"
"048530","인트론바이오",62100.0,18.29,"","바이오주 강세 속 급등","2016-02-18"
"083650","비에이치아이",3610.0,17.59,"","포스코 노후설비 교체사업 낙찰로 급등","2016-02-18"
"008040","동아원",2015.0,17.49,"","매각 기대감에 급등","2016-02-18"
"078150","HB테크놀러지",2760.0,15.48,"","삼성디스플레이 대규모 OLED 투자 소식에 관련주 강세 속 급등","2016-02-18"
"213420","덕산네오룩스",32900.0,15.24,"","삼성디스플레이 대규모 OLED 투자 소식에 관련주 강세 속 급등","2016-02-18"
"090470","제이스텍",5650.0,13.68,"","삼성디스플레이 대규모 OLED 투자 소식에 관련주 강세 속 급등","2016-02-18"
"005290","동진쎄미켐",4990.0,11.38,"","지난해 실적 호조에 급등","2016-02-18"
"036500","에스에스컴텍",2260.0,29.89,1.0,"㈜인셀 등 대상 3,647,795주(57.99억원) 규모 제3자배정 유상증자 결정에 상한가","2016-02-19"
"032790","엠젠플러스",13050.0,29.85,1.0,"돼지 췌도 이식 당뇨병 완치 가능 소식에 상한가","2016-02-19"
"021650","한국큐빅",5680.0,29.83,1.0,"가상현실(VR) 관련주로 부각되며 상한가","2016-02-19"
"054210","이랜텍",9000.0,15.53,"","가상현실(VR) 관련주로 부각되며 급등","2016-02-19"
"079970","투비소프트",11150.0,14.01,"","종속회사인 (주)SFH가 중국 상하이 시정부의 국영투자기관 ISPC과 1억 달러 규모 사모 펀드(PEF) 투자합의각서(MOA) 체결에 급등","2016-02-19"
"094170","동운아나텍",13900.0,12.1,"","가상현실(VR) 관련주로 부각되며 급등","2016-02-19"
"053980","오상자이엘",9920.0,11.46,"","인포피아 경영권 인수에 급등","2016-02-19"
"052420","오성엘에스티",986.0,29.91,1.0,"관리종목 탈피 기대감에 상한가","2016-02-22"
"096630","에스코넥",1900.0,29.69,1.0,"일부 가상현실(VR) 관련주 강세 속 상한가","2016-02-22"
"042940","르네코",1465.0,23.11,"","지난해 흑자전환으로 급등","2016-02-22"
"226350","아이엠텍",14100.0,18.99,"","'G5' 메탈케이스 공급 소식에 급등","2016-02-22"
"126880","제이엔케이히터",7490.0,18.7,"","지난해 실적 호조 및 현금배당 결정에 급등","2016-02-22"
"021650","한국큐빅",6480.0,14.08,"","일부 가상현실(VR) 관련주 강세 속 급등","2016-02-22"
"151910","나노스",6270.0,11.37,"","최대주주 변경을 수반하는 주식양수도 계약 체결에 급등","2016-02-22"
"024850","피에스엠씨",603.0,29.96,1.0,"상장폐지 사유가 없다는 소식에 상한가","2016-02-23"
"094360","칩스앤미디어",6420.0,29.83,1.0,"일부 가상현실(VR) 관련주 강세 속 상한가","2016-02-23"
"074150","엠제이비",3400.0,26.39,"","유상증자 추진설로 급등","2016-02-23"
"096630","에스코넥",2375.0,25.0,"","일부 가상현실(VR) 관련주 강세 속 급등","2016-02-23"
"139670","넥스트리밍",6300.0,17.1,"","중국 지오니에 동영상 편집 솔루션 공급 소식에 급등","2016-02-23"
"032800","판타지오",1300.0,10.17,"","지난해 흑자전환에 급등","2016-02-23"
"900100","뉴프라이드",8190.0,10.08,"","완다 서울거리 선분양 완판 모멘텀이 지속되며 급등","2016-02-23"
"058610","에스피지",5940.0,10.0,"","일부 가상현실(VR) 관련주 강세 속 급등","2016-02-23"
"066310","큐에스아이",9360.0,30.0,1.0,"가상현실(VR) 관련주로 부각되며 상한가","2016-02-24"
"029480","케이디씨",2600.0,16.33,"","가상현실(VR) 관련주로 부각되며 급등","2016-02-24"
"079940","가비아",7840.0,16.15,"","일부 보안주(정보) 강세 속 급등","2016-02-24"
"075130","플랜티넷",7100.0,13.96,"","일부 보안주(정보) 강세 속 급등","2016-02-24"
"030720","동원수산",9590.0,12.16,"","지난해 영업이익 흑자전환에 급등","2016-02-24"
"094360","칩스앤미디어",7200.0,12.15,"","일부 가상현실(VR) 관련주 강세 속 급등","2016-02-24"
"078650","코렌",7250.0,11.37,"","일부 가상현실(VR) 관련주 강세 속 급등","2016-02-24"
"047560","이스트소프트",11200.0,10.34,"","일부 보안주(정보) 강세 속 급등","2016-02-24"
"067160","아프리카TV",24250.0,10.23,"","일부 가상현실(VR) 관련주 강세 속 급등","2016-02-24"
"050110","캠시스",4075.0,29.98,1.0,"자회사와 중국 기업간 전기차 합작법인 설립 협약 체결 소식에 상한가","2016-02-25"
"058400","KNN",9210.0,24.46,"","주식분할 모멘텀이 지속되며 급등","2016-02-25"
"077970","STX엔진",7800.0,15.04,"","전자통신사업 부문 매각 추진설에 급등","2016-02-25"
"170030","현대공업",5180.0,12.61,"","지난해 사상 최대 매출 달성에 급등","2016-02-25"
"079950","LIG인베니아",5150.0,12.45,"","중국 패널업체 투자 증가에 따른 수혜 전망에 급등","2016-02-25"
"027050","코리아나",9200.0,10.58,"","지난해 영업이익 및 순이익 흑자전환에 급등","2016-02-25"
"044480","유니더스",11000.0,29.72,1.0,"일본 지카바이러스 감염자 발생 소식에 관련주 강세 속 상한가","2016-02-26"
"017180","명문제약",4755.0,20.53,"","일본 지카바이러스 감염자 발생 소식에 관련주 강세 속 급등","2016-02-26"
"032790","엠젠플러스",13550.0,19.91,"","국내 최초 면역결핍 돼지 생산 소식에 급등","2016-02-26"
"045340","토탈소프트",2940.0,14.84,"","국내 최초 교육/훈련용 가상현실 제품 국산화 사실이 부각되며 급등","2016-02-26"
"217820","엔에스",15700.0,12.95,"","중국 정부의 신에너지 자동차 지원책 확정 소식에 2차전지 관련주 강세 속 급등","2016-02-26"
"037440","희림",4835.0,12.84,"","지난해 흑자전환에 급등","2016-02-26"
"010100","한국프랜지",15100.0,11.85,"","지난해 실적 호조에 급등","2016-02-26"
"065650","메디프론",3855.0,11.26,"","신약 후보물질 개발 기대감에 급등","2016-02-26"
"049430","코메론",8380.0,10.99,"","지난해 실적 호조로 급등","2016-02-26"
"071090","하이스틸",18600.0,10.71,"","강관업체 유일 이란 경제사절단 참여 소식에 급등","2016-02-26"
"182360","큐브엔터",2590.0,29.82,1.0,"1,000억원 규모 중국 자본 유치 추진 소식에 상한가","2016-02-29"
"078350","한양디지텍",5100.0,29.77,1.0,"달탐사 프로젝트 본격 추진 소식에 관련주로 부각되며 상한가","2016-02-29"
"026260","보타바이오",8120.0,18.02,"","대규모 유증기액화장치 물품 공급계약 체결로 급등","2016-02-29"
"033320","제이씨현시스템",7000.0,17.65,"","드론과 가상현실(VR) 연동 제품 판매 검토 소식에 급등","2016-02-29"
"115180","큐리언트",39000.0,15.04,"","신규상장 첫날 급등","2016-02-29"
"064550","바이오니아",11450.0,12.81,"","일부 지카바이러스 관련주 상승 속 급등","2016-02-29"
"192440","슈피겐코리아",53200.0,12.71,"","아이폰7 효과 기대감에 급등","2016-02-29"
"071280","로체시스템즈",4395.0,12.12,"","208억원 규모 디스플레이 제조장비 공급계약 체결에 급등","2016-02-29"
"054220","비츠로시스",1465.0,10.57,"","달탐사 프로젝트 본격 추진 소식에 관련주로 부각되며 급등","2016-02-29"
"044480","유니더스",12150.0,10.45,"","일부 지카바이러스 관련주 상승 속 급등","2016-02-29"
"030610","교보증권",9470.0,10.12,"","증권주 강세 속 급등","2016-02-29"
"065660","안트로젠",41000.0,29.95,1.0,"日 제약사에 줄기세포 치료제 기술수출 소식에 상한가","2016-03-02"
"115180","큐리언트",46600.0,19.49,"","올해 흑자전환 전망에 급등","2016-03-02"
"040910","아이씨디",11100.0,19.1,"","549억원 규모 FPD 제조장비 공급계약 체결에 급등","2016-03-02"
"042670","두산인프라코어",4705.0,15.04,"","공작기계사업 매각 확정 소식 등으로 급등","2016-03-02"
"067170","오텍",5400.0,13.68,"","지난해 실적 호조에 급등","2016-03-02"
"042370","비츠로테크",5340.0,13.14,"","일부 우주항공산업 관련주 상승 속 급등","2016-03-02"
"123840","한일진공",3150.0,10.33,"","텔콘홀딩스 신주인수권부사채 취득에 급등","2016-03-02"
"187420","제노포커스",25400.0,29.92,1.0,"레티놀 시제품 생산 소식에 상한가","2016-03-03"
"086060","진바이오텍",5470.0,29.77,1.0,"제노포커스가 레티놀 시제품 생산 소식에 상한가를 기록한 가운데, 제노포커스와 동일 사업을 영위하는 동사의 주가도 동반 상한가","2016-03-03"
"064550","바이오니아",13450.0,20.63,"","지카바이러스 진단시스템 ODM 공급계약 체결로 급등","2016-03-03"
"160550","NEW",13900.0,19.31,"","드라마 “태양의 후예” 흥행 소식에 급등","2016-03-03"
"013030","하이록코리아",28900.0,13.11,"","지난해 4분기 어닝 서프라이즈 분석에 급등","2016-03-03"
"047040","대우건설",6210.0,12.91,"","건설주 상승 속 급등","2016-03-03"
"047560","이스트소프트",12350.0,12.27,"","北 사이버테러 우려 소식에 급등","2016-03-03"
"083790","크리스탈",16100.0,10.27,"","소염진통제 '아셀렉스' 수출 본격화 기대감에 급등","2016-03-03"
"042660","대우조선해양",4870.0,9.68,"","22조원 규모 이란 수주 기대감에 급등","2016-03-03"
"000650","천일고속",83800.0,29.92,1.0,"고배당 결정에 상한가","2016-03-04"
"008800","행남자기",1505.0,29.74,1.0,"액면분할후 재상장 첫날 상한가","2016-03-04"
"049180","셀루메드",1065.0,29.4,1.0,"엠젠플러스와 이종 장기 및 조직 개발 공동 연구 체결 소식에 액면분할후 재상장 첫날 상한가","2016-03-04"
"051360","토비스",10600.0,16.48,"","곡면디스플레이장치 관련 특허 취득에 급등","2016-03-04"
"097230","한진중공업",3735.0,11.66,"","조선주 강세 속 급등","2016-03-04"
"064090","한양하이타오",4430.0,11.59,"","20억원 규모 CB 발행 결정에 급등","2016-03-04"
"032790","엠젠플러스",16650.0,11.37,"","셀루메드와 이종 장기 및 조직 개발 공동 연구 체결 소식에 급등","2016-03-04"
"222980","한국맥널티",22100.0,10.78,"","금년도 성장 기대감에 급등","2016-03-04"
"049180","셀루메드",1335.0,25.35,"","액면분할후 재상장 이틀째 급등","2016-03-07"
"016100","산성앨엔에스",32150.0,22.24,"","화장품 관련주 강세 속 급등","2016-03-07"
"042670","두산인프라코어",6210.0,22.0,"","재무구조 개선 기대감이 지속되며 급등","2016-03-07"
"023890","아트라스BX",49600.0,21.87,"","상장폐지 위한 자사주 공개매수 결정에 급등","2016-03-07"
"011160","두산건설",4495.0,15.55,"","4,962억원 규모 공사 수주에 급등","2016-03-07"
"090710","디에스티로봇",5680.0,14.75,"","구글의 인공지능 ‘알파고’와 이세돌 9단의 바둑 대결을 앞두고 일부 지능형로봇 관련주 상승 속 급등","2016-03-07"
"042660","대우조선해양",6040.0,14.18,"","이란 수주 기대감이 지속되며 급등","2016-03-07"
"194510","파티게임즈",11650.0,13.11,"","다다소프트와의 시너지 기대감에 급등","2016-03-07"
"150900","파수닷컴",9110.0,29.96,1.0,"북한 사이버테러 가능성에 보안주(정보) 강세 속 상한가","2016-03-08"
"011000","진원생명과학",17100.0,20.85,"","WHO 주최 지카 바이러스 관련 자문회의 초청 및 모건스탠리의 美 관계사 지분 추가 매입 소식에 급등","2016-03-08"
"027390","한화갤러리아타임월드",76200.0,16.16,"","면세점 특허기간 연장 검토 소식에 면세점 관련주 상승 속 급등","2016-03-08"
"136510","쎄미시스코",6580.0,10.03,"","中 업체와의 디스플레이 장비 공급계약 체결 모멘텀이 지속되며 급등","2016-03-08"
"047770","코데즈컴바인",68900.0,30.0,1.0,"섬유/의류 업종 강세 속 상한가","2016-03-09"
"102280","쌍방울",2420.0,26.7,"","지난해 실적 호조에 급등","2016-03-09"
"012030","동부",5530.0,20.22,"","주식분할 결정에 급등","2016-03-09"
"191410","육일씨엔에쓰",8310.0,17.37,"","최대주주 지분 매입 소식에 급등","2016-03-09"
"064520","바른전자",3235.0,10.98,"","中 장쑤성 공장 하반기 본격 가동 소식에 급등","2016-03-09"
"014200","광림",7770.0,29.93,2.0,"최대주주 등 대상 유상증자 결정에 상한가","2016-03-10"
"054630","에이디칩스",2460.0,29.82,1.0,"인간과 AI의 바둑 대결에서 알파고가 승리했다는 소식에 지능형로봇 관련주 강세 속 상한가","2016-03-10"
"090710","디에스티로봇",6950.0,17.2,"","인간과 AI의 바둑 대결에서 알파고가 승리했다는 소식에 지능형로봇 관련주 강세 속 급등","2016-03-10"
"004380","삼익THK",9600.0,14.97,"","삼성전자와 공동 개발 로봇 상반기 완료 기대감에 급등","2016-03-10"
"207760","미스터블루",4070.0,10.15,"","중국 웹드라마 합작 소식에 급등","2016-03-10"
"032820","우리기술",947.0,10.12,"","인간과 AI의 바둑 대결에서 알파고가 승리했다는 소식에 지능형로봇 관련주 강세 속 상한가","2016-03-10"
